"PB010","PB020","PB030","PB040","PB060","PB100","PB110","PB120","PB130","PB140","PB150","PB190","PB200","PB220A","PE010","PE020","PE040","PL030","PL035","PL015","PL020","PL025","PL040","PL050","PL060","PL070","PL072","PL100","PL120","PL130","PL140","PL150","PL160","PL170","PL180","PL190","PL210A","PL210B","PL210C","PL210D","PL210E","PL210F","PL210G","PL210H","PL210I","PL210J","PL210K","PL210L","PH010","PH020","PH030","PH040","PH050","PH060","PH070","PY020N","PY035N","PY070N","PY010G","PY020G","PY031G","PY035G","PY050G","PY070G","PY080G","PY090G","PY100G","PY110G","PY120G","PY130G","PY140G","PY200G","PX030","PX040","PY021G","PY030G","PX020","PX050","PX010","PL110","PL111"
"2008","EE",655571,123.100758853288,"NA","NA","2008","7","4",1937,"1","1","3","EE","2","NA","2","5","NA","NA","2","NA","3","7","NA","7","0","NA","NA","NA","1","2","2","NA","NA","21","1","6","1","6","1","1","1","1","1","1","1","6","2","2","2","2","NA","2","NA",1473,0,61,0,0,1,0,0,0,0,0,3116,0,0,0,0,1,65557,"1",0,0,70,"1","1","k","NA"
"2008","EE",655572,123.100758853288,"NA","1","2008","20","2",1945,"2","4","3","EE","2","NA","5","1","NA","NA","NA","NA","1","2","40","12","0","NA","NA","7","1","2","2","NA","NA","23","1","1","1","1","2","1","1","1","1","1","1","1","1","2","3","1","NA","2","NA",0,0,0,15711,0,1,230,0,66,0,0,9082,0,244,0,0,1,65557,"1",0,2069,62,"1","1","o+p+q","p"
"2008","EE",656641,123.100758853288,"NA","2","2008","16","3",1941,"2","4","1","Other","2","NA","5","5","NA","NA","2","NA","3","8","NA","0","0","NA","NA","NA","1","2","NA","NA","NA","20","6","6","6","6","6","6","6","6","6","6","6","6","3","2","2","2","NA","2","NA",0,0,0,0,0,1,0,0,65,0,0,2852,0,0,0,0,1,65664,"1",0,0,66,"6","1","","NA"
"2008","EE",656642,123.100758853288,"NA","2","2008","17","2",1940,"1","1","3","EE","2","NA","3","5","NA","1","2","NA","NA","3","NA","0","0","NA","NA","NA","1","2","NA","NA","NA","20","6","6","8","6","6","1","8","8","6","2","6","6","3","1","1","1","NA","1","NA",0,0,0,0,0,1,0,0,0,0,0,2862,0,0,0,0,1,65664,"1",0,4342,67,"6","1","","NA"
"2008","EE",656901,123.100758853288,"NA","1","2008","12","4",1943,"2","2","2","EE","2","5","5","5","NA","1","2","NA","4","3","NA","0","0","NA","NA","NA","NA","2","NA","NA","NA","18","6","1","8","6","8","6","6","6","6","6","6","8","4","1","2","1","NA","2","NA",0,460,234,0,0,1,230,0,95,0,0,2294,0,0,0,0,1,65690,"1",0,2037,64,"1","1","","NA"
"2008","EE",656902,123.100758853288,"NA","2","2008","17","1",1982,"1","1","3","EE","2","5","3","3","NA","NA","NA","NA","3","3","40","12","0","NA","NA","12","1","2","2","NA","NA","22","1","1","1","1","1","1","1","1","1","1","1","1","3","2","3","2","NA","2","NA",0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,10060,1,65690,"1",0,0,25,"1","1","o+p+q","NA"
"2008","EE",656921,123.100758853288,"NA","1","2008","11","4",1938,"2","5","3","EE","2","NA","2","5","NA","1","2","NA","3","8","20","0","0","NA","NA","NA","1","2","1","NA","NA","20","8","7","6","6","6","6","8","6","6","6","6","3","4","1","1","2","NA","2","1",0,0,0,968,0,1,0,0,10,0,0,1989,0,0,0,0,1,65692,"1",0,0,69,"1","1","","NA"
"2008","EE",656922,123.100758853288,"NA","2","2008","NA","1",1983,"2","1","2","EE","2","NA","4","2","NA","NA","2","NA","3","2","NA","12","0","NA","NA","12","1","2","2","NA","NA","21","1","6","6","1","1","1","1","2","6","1","1","NA","4","2","3","2","NA","1","NA",0,0,106,5394,0,1,0,0,0,0,0,0,0,129,0,0,1,65692,"1",0,0,24,"1","1","m","q"
"2008","EE",657621,123.100758853288,"NA","1","2008","11","4",1961,"2","5","1","EE","2","NA","3","6","NA","2","NA","1","2",,"20","0","0","NA","NA","NA","NA","2","2","NA","NA","21","7","7","8","5","8","1","8","5","7","2","7","3","2","2","3","2","NA","2","1",0,0,81,0,0,1,0,0,20,0,0,0,0,0,1497,0,1,65762,"1",0,0,46,"7","1","","NA"
"2008","EE",657622,123.100758853288,"NA","2","2008","5","2",1988,"1","1","1","EE","2","3","2","4","NA","2","2","NA","NA",,"NA","4","0","NA","NA","NA","NA","2","NA","NA","NA","NA","7","8","7","7","8","7","2","7","8","7","8","NA","NA","2","3","2","NA","2","NA",0,0,27,0,0,1,0,0,61,0,0,0,0,0,328,0,1,65762,"1",0,0,19,"1","1","","NA"
"2008","EE",657691,123.100758853288,"NA","1","2008","13","4",1951,"1","4","3","EE","2","NA","2","1","NA","NA","NA","NA","3","8","40","12","0","NA","NA","13","1","1","2","NA","NA","NA","1","1","1","3","1","1","1","1","1","1","1","1","2","1","3","2","NA","1","NA",0,0,7,6299,0,1,0,0,112,0,0,0,0,0,0,0,1,65769,"1",0,0,56,"7","1","k","b-e"
"2008","EE",657692,123.100758853288,"NA","2","2008","19","3",1988,"2","1","3","EE","2","NA","2","1","NA","NA","NA","NA","3","5","NA","0","0","NA","NA","11","1","2","2","NA","NA","17","1","6","3","6","1","2","6","1","1","1","6","1","4","1","3","2","NA","2","NA",0,0,0,3141,0,1,0,0,364,0,0,0,0,0,0,0,1,65769,"1",0,0,19,"6","1","","g"
"2008","EE",658881,123.100758853288,"NA","1","2008","8","2",1944,"1","2","2","EE","2","NA","3","1","NA","NA","NA","NA","3","9","40","12","0","NA","NA","13","1","2","2","NA","NA","20","1","1","1","1","1","1","1","1","1","1","1","3","2","1","2","2","NA","2","NA",0,0,0,10434,274,1,0,0,0,0,0,412,0,0,0,0,1,65888,"1",0,0,63,"1","1","g","b-e"
"2008","EE",658882,123.100758853288,"NA","2","2008","26","2",1947,"2","2","1","EE","2","NA","5","1","NA","1","NA","NA","3","2","40","12","0","NA","NA","15","1","1","NA","NA","NA","18","1","1","1","2","1","1","1","1","8","2","1","5","2","2","3","2","NA","2","NA",0,0,10,3524,0,1,0,0,29,0,0,0,0,290,819,0,1,65888,"1",0,4796,60,"1","1","c+d+e","q"
"2008","EE",659291,123.100758853288,"NA","1","2008","37","1",1944,"2","4","2","EE","2","NA","5","5","NA","1","NA","NA","3","3","NA","0","0","NA","NA","12","NA","2","2","NA","NA","22","1","1","6","1","1","1","1","1","6","1","6","6","2","1","3","2","NA","1","NA",0,0,116,0,0,1,0,0,4,0,0,4835,0,0,0,0,1,65929,"1",0,2490,63,"1","1","m","NA"
"2008","EE",659292,123.100758853288,"NA","1","2008","8","4",1941,"1","1","3","EE","1","3","3","5","NA","2","2","NA","3","2","NA","0","0","NA","NA","13","NA","NA","2","NA","NA","NA","8","7","7","7","7","7","7","8","7","8","NA","7","1","2","3","2","NA","1","NA",0,0,0,0,0,1,0,0,155,0,0,1460,0,0,119,0,1,65929,"1",0,1869,66,"1","1","","NA"
"2008","EE",659441,123.100758853288,"NA","1","2008","8","1",1942,"2","2","2","EE","2","NA","2","5","NA","NA","2","NA","3","8","NA","6","0","NA","NA","NA","1","2","NA","NA","NA","NA","5","6","6","8","6","1","6","6","6","6","6","8","3","1","2","2","NA","2","NA",0,0,0,0,0,1,0,0,0,0,0,2690,0,0,0,0,1,65944,"1",0,1547,65,"1","1","","NA"
"2008","EE",659442,123.100758853288,"NA","2","2008","13","2",1939,"1","1","1","EE","2","NA","2","5","NA","NA","2","NA","3","8","NA","0","0","NA","NA","NA","1","2","NA","NA","NA","17","6","6","6","6","6","6","6","6","6","6","8","6","3","1","3","2","NA","2","NA",0,0,0,0,0,1,0,0,0,0,0,2934,0,0,0,0,1,65944,"1",0,764,68,"1","1","","NA"
"2008","EE",659661,123.100758853288,"NA","2","2008","16","4",1964,"2","2","3","EE","1","5","5","8","NA","1","2","NA","3","3","NA","12","0","NA","NA","8","NA","NA","NA","NA","NA","20","8","7","8","7","7","5","8","8","7","3","8","7","4","2","3","2","NA","1","NA",0,0,0,0,0,1,0,0,154,0,0,0,0,0,0,0,1,65966,"1",0,0,43,"7","1","","NA"
"2008","EE",659662,123.100758853288,"NA","2","2008","10","4",1985,"2","1","1","EE","2","NA","2","4","NA","2","NA","NA","3",,"NA","0","0","NA","NA","NA","1","2","NA","NA","NA","24","8","3","8","7","7","7","7","8","7","7","7","8","2","2","3","2","NA","2","NA",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,65966,"1",0,3808,22,"6","1","","NA"
"2008","EE",659871,123.100758853288,"NA","2","2008","14","4",1952,"2","2","3","EE","2","NA","3","1","NA","1","NA","NA","3","5","40","9","0","NA","NA","13","1","2","NA","NA","NA","19","1","1","1","1","2","1","1","1","1","1","1","1","1","2","3","2","NA","2","NA",515,0,0,6807,0,1,0,0,95,0,0,0,0,0,0,0,1,65987,"1",0,4698,55,"1","1","g","g"
"2008","EE",659872,123.100758853288,"NA","1","2008","8","4",1975,"2","1","3","EE","1","NA","3","8","NA","2","NA","NA","NA","0 - 1","NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","22","8","7","7","3","7","8","5","7","7","7","7","8","NA","2","3","2","NA","2","1",1559,0,84,0,0,1,0,0,0,0,0,0,0,0,1787,0,1,65987,"1",0,0,32,"1","1","c+d+e","NA"
"2008","EE",660171,123.100758853288,"NA","1","2008","4","1",1935,"1","1","1","EE","2","NA","3","5","NA","1","NA","NA","3","9","NA","12","0","NA","NA","13","1","2","NA","NA","NA","18","6","6","1","6","1","1","1","1","6","8","6","1","2","2","3","2","NA","2","NA",0,0,0,0,0,1,387,0,82,0,0,3212,0,0,0,0,1,66017,"1",0,555,72,"1","1","m","NA"
"2008","EE",660172,123.100758853288,"NA","1","2008","11","4",1942,"2","2","3","EE","2","NA","5","5","NA","1","NA","NA","3","4","40","0","0","NA","NA","NA","1","2","NA","NA","NA","15","6","6","6","6","6","1","1","6","6","6","6","6","3","1","2","2","NA","1","NA",895,0,0,0,0,1,0,0,9,0,0,2162,0,0,0,0,1,66017,"1",0,0,65,"7","1","","NA"
"2008","EE",660211,123.100758853288,"NA","1","2008","16","3",1936,"1","2","1","EE","2","NA","5","5","NA","1","2","NA","3","2","NA","0","0","NA","NA","NA","1","1","NA","NA","NA","17","6","6","6","6","6","6","6","8","2","6","6","1","2","1","2","2","NA","2","NA",0,0,0,0,0,1,0,0,0,0,0,3032,0,0,0,0,1,66021,"1",0,0,71,"6","1","","NA"
"2008","EE",660212,123.100758853288,"NA","2","2008","15","2",1939,"2","4","3","EE","2","NA","2","5","NA","1","NA","NA","3","6","NA","5","2","NA","NA","12","NA","2","NA","NA","NA","17","6","1","1","1","8","NA","1","1","1","8","6","1","3","1","3","2","NA","2","NA",26,0,0,0,0,1,0,0,0,0,0,3254,0,0,0,0,1,66021,"1",0,0,68,"1","1","","NA"
"2008","EE",660421,123.100758853288,"NA","3","2008","10","2",1972,"1","5","3","EE","2","NA","3","1","NA","1","NA","NA","1","7","40","12","0","NA","NA","13","1","2","2","NA","NA","18","1","1","1","1","1","1","1","1","1","NA","1","1","3","2","3","2","NA","2","NA",0,0,5,8589,2259,1,383,0,18,0,0,0,0,0,0,0,1,66042,"1",2259,1186,35,"6","1","i","g"
"2008","EE",660422,123.100758853288,"NA","1","2008","4","1",1979,"2","1","3","EE","1","NA","4","8","NA","NA","NA","NA","3",,"NA","0","0","NA","NA","NA","NA","2","NA","NA","NA","17","7","5","7","7","7","7","8","8","8","7","5","4","2","2","3","2","NA","2","NA",0,0,217,0,0,1,0,267,100,0,0,0,0,0,0,0,1,66042,"1",0,0,28,"6","1","","NA"
"2008","EE",660971,123.100758853288,"NA","1","2008","9","4",1941,"1","5","1","EE","2","NA","3","2","NA","NA","NA","NA","3","9","40","12","0","NA","NA","13","1","1","NA","NA","4","23","1","1","1","1","1","1","1","1","1","1","1","1","2","2","2","2","NA","2","NA",0,0,159,4201,0,1,0,0,54,0,0,5679,0,0,0,0,1,66097,"1",0,3214,66,"6","1","f","b-e"
"2008","EE",660972,123.100758853288,"NA","2","NA","21","2",1951,"2","1","1","EE","2","NA","2","1","NA","1","NA","NA","3","8","40","12","0","NA","NA","13","1","1","2","NA","NA","18","1","1","3","1","2","1","1","1","1","3","1","1","2","2","3","2","NA","1","NA",0,0,196,0,0,1,0,6048,0,0,0,0,0,0,0,0,1,66097,"1",0,6114,56,"7","1","i","o"
"2008","EE",661131,123.100758853288,"NA","2","2008","26","4",1952,"1","2","1","EE","2","NA","5","1","NA","NA","NA","NA","3","0 - 1","60","12","0","1","NA","12","1","2","2","NA","NA","18","1","3","1","1","1","1","1","1","1","1","1","1","2","2","3","2","NA","2","NA",0,0,6,9096,0,1,0,0,50,0,0,0,0,0,2783,0,1,66113,"1",0,1768,55,"1","1","l","l-n"
"2008","EE",661132,123.100758853288,"NA","1","2008","8","4",1927,"2","4","2","EE","2","NA","5","5","NA","NA","2","NA","3","6","40","12","0","NA","NA","13","2","2","1","NA","2","20","3","2","6","6","1","1","1","6","1","3","1","6","2","1","2","1","NA","2","NA",0,0,116,0,0,1,0,0,6,0,0,3929,0,0,0,0,1,66113,"1",0,467,80,"1","1","n","NA"
"2008","EE",661171,123.100758853288,"NA","2","2008","4","3",1978,"2","1","2","EE","2","NA","5","1","NA","NA","NA","NA","3","0 - 1","40","12","0","NA","NA","3","1","2","2","NA","NA","20","6","1","1","1","6","7","1","1","1","4","1","1","1","1","2","2","NA","2","NA",0,0,0,3277,84,1,0,0,105,0,0,0,0,0,0,0,1,66117,"1",0,0,29,"6","1","g","b-e"
"2008","EE",661301,123.100758853288,"NA","2","NA","17","3",1949,"2","2","3","EE","2","NA","5","1","NA","NA","NA","NA","NA","2","NA","6","0","NA","NA","12","1","NA","1","NA","NA","25","1","1","1","3","3","1","1","2","1","1","1","1","3","2","3","1","NA","2","NA",0,0,58,4039,0,1,0,0,84,0,0,0,0,0,1364,0,1,66130,"1",0,1701,58,"1","1","n","q"
"2008","EE",661302,123.100758853288,"NA","1","2008","15","3",1980,"1","2","1","EE","2","NA","5","1","NA","NA","NA","NA","3","2","40","12","0","NA","NA","13","1","NA","2","NA","NA","19","1","1","1","3","1","1","4","1","1","1","4","1","2","2","3","2","NA","2","NA",0,0,14,25627,0,1,0,0,0,0,0,0,0,0,0,0,1,66130,"1",0,5784,27,"1","1","c+d+e","b-e"
"2008","EE",661311,123.100758853288,"NA","1","2008","6","1",1932,"1","5","3","EE","2","NA","3","5","NA","1","2","NA","3","8","NA","0","0","NA","NA","NA","1","2","NA","NA","NA","14","6","6","6","6","8","6","6","6","6","3","7","8","2","2","1","2","NA","2","NA",1534,0,0,0,0,1,0,0,0,0,0,3022,0,0,0,0,1,66131,"1",0,0,75,"6","1","c+d+e","NA"
"2008","EE",661312,123.100758853288,"NA","2","2008","8","3",1930,"2","4","1","EE","2","NA","2","5","NA","1","2","NA","3","9","NA","12","0","NA","NA","NA","1","NA","NA","NA","NA","15","6","6","6","6","6","8","3","6","6","6","8","6","3","NA","2","2","NA","2","NA",0,0,0,0,0,1,0,0,0,0,0,2831,0,0,0,0,1,66131,"1",0,1206,77,"7","1","","NA"
"2008","EE",661421,123.100758853288,"NA","1","2008","18","2",1927,"1","2","1","EE","2","NA","2","5","NA","NA","NA","NA","3","8","40","12","0","NA","NA","13","1","1","2","NA","NA","19","6","1","6","3","1","6","1","6","6","1","6","3","3","2","3","2","NA","2","NA",0,649,271,0,0,1,0,0,116,0,0,4491,0,0,0,0,1,66142,"1",0,299,80,"6","1","h","NA"
"2008","EE",661422,123.100758853288,"NA","2","2008","5","4",1939,"2","4","1","EE","2","NA","3","5","NA","1","2","NA","NA","9","NA","0","0","NA","NA","5","1","NA","1","NA","NA","18","6","6","6","8","1","2","6","4","7","6","6","6","4","2","1","1","NA","2","NA",0,0,0,539,137,1,383,0,0,0,0,1854,0,0,0,0,1,66142,"1",0,11058,68,"1","1","","NA"
"2008","EE",661661,123.100758853288,"NA","2","2008","13","1",1947,"1","4","3","Other","2","NA","2","1","NA","NA","NA","NA","3","8","NA","12","0","NA","NA","13","1","NA","2","NA","NA","22","1","1","5","6","1","6","2","1","1","6","1","6","2","2","3","2","NA","2","NA",0,0,11,5375,0,1,0,0,47,0,0,0,0,0,0,0,1,66166,"1",0,208,60,"NA","1","","b-e"
"2008","EE",661662,123.100758853288,"NA","1","2008","6","3",1951,"2","2","1","EE","2","NA","5","1","NA","1","NA","NA","3","2","NA","12","0","NA","NA","13","1","2","2","NA","NA","18","1","1","1","1","3","1","1","1","1","1","1","1","NA","2","3","2","NA","2","NA",0,0,90,8306,0,1,0,0,11,0,0,0,0,0,0,0,1,66166,"1",0,0,56,"1","1","l","f"
"2008","EE",661791,123.100758853288,"NA","1","2008","11","3",1947,"2","2","3","EE","2","NA","3","5","NA","1","2","NA","3","4","32","0","0","NA","NA","NA","1","2","NA","NA","NA","17","6","8","6","6","7","2","5","6","6","6","8","6","5","2","2","2","2","2","NA",0,192,0,1805,0,1,0,0,0,0,0,1022,0,0,0,0,1,66179,"1",0,967,60,"1","1","","NA"
"2008","EE",661792,123.100758853288,"NA","1","2008","6","1",1953,"1","3","3","Other","2","NA","3","6","NA","1","NA","NA","3","7","NA","12","0","NA","NA","7","NA","2","NA","NA","NA","18","2","4","6","1","1","6","6","1","1","1","1","1","4","2","2","2","NA","2","NA",0,0,0,0,0,1,0,0,7,0,0,0,0,0,3227,0,1,66179,"1",0,1831,54,"1","1","c+d+e","NA"
"2008","EE",661851,123.100758853288,"NA","1","2008","21","4",1948,"1","2","1","EE","2","NA","5","1","NA","NA","NA","NA","3","0 - 1","20","12","0","NA","NA","10","1","2","2","NA","3","18","1","1","1","1","1","1","1","1","1","1","1","1","NA","2","2","2","NA","2","NA",0,0,0,11860,0,1,0,0,3,0,0,0,0,222,0,0,1,66185,"1",0,2879,59,"7","1","c+d+e","a"
"2008","EE",661852,123.100758853288,"NA","2","2008","9","1",1950,"2","4","3","Other","1","NA","4","1","NA","2","NA","NA","2","8","NA","4","0","NA","NA","NA","NA","NA","2","NA","NA","17","7","2","7","1","3","7","8","8","7","7","2","8","3","2","3","2","NA","2","NA",0,0,90,716,0,1,0,0,0,0,0,0,0,33,0,0,1,66185,"1",0,1897,57,"1","1","g","h"
"2008","EE",661871,123.100758853288,"NA","1","2008","9","2",1952,"2","2","1","EE","1","NA","5","8","NA","2","2","NA","NA","5","NA","0","0","NA","NA","NA","1","2","NA","NA","NA","NA","8","7","7","5","3","7","7","3","8","7","7","7","4","2","3","2","NA","2","NA",0,0,92,0,0,1,0,0,95,0,0,0,0,0,0,0,1,66187,"1",0,4895,55,"1","1","","NA"
"2008","EE",661872,123.100758853288,"NA","1","2008","7","3",1975,"2","5","3","EE","2","NA","5","2","NA","1","NA","NA","3","2","40","12","0","NA","NA","NA","NA","2","2","NA","NA","22","1","6","2","1","6","1","1","1","1","1","1","6","3","1","3","2","NA","2","NA",444,0,0,4265,0,1,0,0,59,0,0,0,0,0,350,0,1,66187,"1",0,0,32,"6","1","","p"
"2008","EE",661961,123.100758853288,"NA","2","2008","25","1",1930,"2","1","3","EE","2","NA","3","5","NA","1","2","NA","3","9","NA","0","0","NA","NA","NA","1","2","NA","NA","1","21","8","6","1","6","6","6","1","8","6","6","6","6","4","1","3","2","2","2","NA",0,0,22,0,0,1,0,0,0,0,0,2763,0,0,0,0,1,66196,"1",0,0,77,"6","1","c+d+e","NA"
"2008","EE",661962,123.100758853288,"NA","2","2008","10","2",1956,"1","2","1","EE","2","NA","3","1","NA","NA","NA","NA","3","0 - 1","40","12","0","NA","NA","13","1","2","2","NA","NA","20","1","1","1","1","3","1","1","1","1","1","1","1","2","2","3","2","NA","2","NA",275,0,6,25218,0,1,0,0,0,0,0,0,0,386,0,0,1,66196,"1",0,0,51,"6","1","i","h"
"2008","EE",662791,123.100758853288,"NA","2","2008","7","4",1929,"2","4","3","Other","2","NA","3","5","NA","1","2","NA","3","7","NA","0","0","NA","NA","NA","1","2","NA","NA","NA","NA","6","6","6","6","6","6","4","1","8","6","6","1","4","2","2","2","NA","2","1",0,0,22,0,0,1,0,0,0,0,0,2490,0,0,0,0,1,66279,"1",0,2094,78,"1","1","","NA"
"2008","EE",662792,123.100758853288,"NA","1","2008","12","4",1927,"1","4","3","Other","2","NA","1","5","NA","1","2","NA","3","6","NA","0","0","NA","NA","NA","1","2","NA","NA","NA","NA","6","1","1","6","6","6","6","6","6","6","2","2","2","1","2","2","NA","2","NA",0,0,7,0,0,1,19,0,0,0,0,2609,0,0,0,0,1,66279,"1",0,848,80,"1","1","","NA"
"2008","EE",663141,123.100758853288,"NA","2","2008","10","3",1960,"2","2","3","EE","2","NA","5","1","NA","NA","NA","NA","3","2","40","12","0","NA","NA","15","1","1","2","NA","NA","20","1","1","1","1","2","1","1","1","6","1","1","1","2","2","3","2","NA","2","NA",0,0,0,8281,0,1,0,0,11,0,0,0,0,0,0,0,1,66314,"1",0,2233,47,"7","1","c+d+e","q"
"2008","EE",663142,123.100758853288,"NA","1","2008","17","1",1985,"1","1","3","EE","1","NA","2","4","NA","2","2","NA","NA",,"NA","0","0","NA","NA","NA","1","NA","NA","NA","10","20","8","8","5","7","5","5","8","7","3","5","7","7","3","2","3","NA","NA","2","NA",0,0,0,0,0,1,0,0,42,0,0,0,0,0,0,0,1,66314,"1",0,2158,22,"1","1","","NA"
"2008","EE",663471,123.100758853288,"NA","1","2008","7","2",1938,"1","2","3","Other","2","NA","3","5","NA","NA","2","NA","3","7","40","0","0","NA","NA","NA","1","2","NA","NA","NA","25","6","6","6","7","6","6","6","6","6","6","1","6","3","1","2","2","NA","2","1",0,0,29,540,0,1,0,0,116,0,0,2468,0,0,0,0,1,66347,"1",0,3214,69,"1","1","","NA"
"2008","EE",663472,123.100758853288,"NA","2","2008","6","2",1940,"2","2","3","EE","2","NA","3","5","NA","1","2","NA","3","5","NA","0","0","NA","NA","11","1","2","NA","NA","NA","23","6","6","6","6","6","6","6","7","6","6","6","6","2","1","2","2","NA","2","NA",0,0,6,0,0,1,0,0,0,0,0,2810,0,0,0,0,1,66347,"1",0,3478,67,"1","1","","NA"
"2008","EE",663571,123.100758853288,"NA","2","2008","17","3",1946,"2","2","2","EE","2","NA","5","1","NA","NA","NA","NA","3","2","40","12","0","NA","NA","5","1","2","2","NA","NA","20","1","1","1","3","1","1","1","1","1","1","8","1","2","2","3","2","NA","2","NA",383,0,0,0,0,1,0,5094,0,0,0,2391,0,0,0,0,1,66357,"1",0,0,61,"7","1","f","p"
"2008","EE",663572,123.100758853288,"NA","1","2008","15","4",1942,"1","2","1","EE","2","NA","5","5","NA","1","2","NA","3","0 - 1","NA","0","0","NA","NA","NA","1","1","NA","NA","NA","15","6","5","6","6","8","6","6","1","6","6","6","6","2","2","3","2","NA","2","NA",0,0,0,0,0,1,0,0,39,0,0,2908,0,0,0,0,1,66357,"1",0,5231,65,"1","1","","NA"
"2008","EE",663771,123.100758853288,"NA","2","2008","11","4",1949,"1","5","1","EE","2","5","3","1","NA","NA","NA","NA","3","0 - 1","40","12","0","NA","NA","9","1","2","2","NA","NA","24","3","1","1","1","1","1","1","1","1","1","1","1","2","2","3","2","NA","2","NA",0,0,58,10811,385,1,0,0,0,0,0,0,0,0,0,0,1,66377,"1",0,5903,58,"6","1","m","l-n"
"2008","EE",663772,123.100758853288,"NA","2","2008","NA","2",1985,"1","1","3","EE","2","NA","3","1","NA","NA","NA","NA","3","5","40","12","0","NA","NA","13","NA","2","2","NA","NA","17","1","1","1","1","1","1","1","1","1","1","1","1","4","2","3","2","NA","2","NA",0,0,68,8853,0,1,0,0,118,0,0,0,0,0,0,0,1,66377,"1",0,4196,22,"7","1","","g"
"2008","EE",663811,123.100758853288,"NA","1","2008","12","3",1961,"2","1","3","EE","2","NA","5","1","NA","1","NA","NA","3","0 - 1","40","12","0","2","NA","13","1","2","2","NA","7","19","1","6","1","1","1","1","1","1","1","1","1","1","4","2","2","2","NA","2","NA",0,0,24,4916,0,1,0,0,56,0,0,0,0,0,0,0,1,66381,"1",0,0,46,"1","1","c+d+e","j"
"2008","EE",663812,123.100758853288,"NA","2","2008","26","3",1983,"1","1","3","EE","1","NA","3","4","NA","1","2","1","2",,"20","0","1","NA","NA","1","NA","NA","2","NA","NA","NA","7","7","8","7","8","7","7","8","5","7","7","7","4","2","3","2","NA","2","NA",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1273,1,66381,"1",0,4895,24,"7","1","","NA"
"2008","EE",663851,123.100758853288,"NA","2","2008","8","1",1972,"1","1","3","EE","2","NA","2","1","NA","NA","NA","NA","3","7","30","12","0","1","NA","11","1","1","2","NA","NA","18","1","1","1","1","1","3","1","3","1","1","1","1","NA","1","3","2","NA","2","NA",0,0,32,9883,0,1,0,0,11,0,0,0,0,0,0,0,1,66385,"1",0,0,35,"7","1","g","b-e"
"2008","EE",663852,123.100758853288,"NA","2","2008","5","1",1979,"2","1","3","EE","2","NA","3","1","NA","1","NA","NA","3","3","40","12","0","1","NA","NA","1","2","2","3","NA","16","1","1","1","1","1","1","1","1","1","1","3","1","3","2","3","2","NA","2","NA",0,0,0,8846,0,1,0,0,0,0,0,0,0,0,0,0,1,66385,"1",0,0,28,"7","1","c+d+e","l-n"
"2008","EE",664101,123.100758853288,"NA","2","2008","7","4",1979,"2","1","3","EE","1","NA","2","8","NA","2","2","NA","3","9","NA","0","0","NA","NA","NA","1","NA","NA","NA","NA","NA","8","7","8","8","1","5","8","8","8","7","7","8","3","1","3","2","NA","2","NA",1150,0,0,592,58,1,0,0,3,0,0,0,0,17,0,0,1,66410,"1",38,0,28,"1","1","","NA"
"2008","EE",664102,123.100758853288,"NA","1","2008","17","2",1976,"1","2","3","EE","2","NA","5","1","NA","NA","NA","NA","3","2","40","12","0","NA","NA","13","1","2","1","NA","NA","19","1","1","1","1","1","1","1","1","1","1","1","1","2","2","3","1","NA","2","NA",0,0,43,6194,0,1,0,0,98,0,0,0,0,0,0,0,1,66410,"1",0,2541,31,"1","1","k","p"
"2008","EE",664361,123.100758853288,"NA","3","2008","5","1",1930,"2","2","1","EE","2","NA","2","5","NA","1","2","NA","3","8","NA","0","0","NA","NA","NA","1","2","2","NA","NA","18","1","4","6","6","6","6","6","6","6","6","NA","6","3","2","3","2","NA","2","NA",0,0,90,0,0,1,0,0,0,0,0,2270,0,0,0,0,1,66436,"1",0,0,77,"7","1","","NA"
"2008","EE",664362,123.100758853288,"NA","2","2008","6","4",1961,"1","2","3","EE","2","NA","5","1","NA","NA","NA","NA","3","2","40","12","0","NA","NA","13","1","2","2","NA","NA","18","1","3","1","1","1","1","2","1","1","2","1","1","1","2","3","1","NA","2","NA",674,0,70,5395,909,1,0,0,0,0,0,0,0,87,0,0,1,66436,"1",0,2158,46,"7","1","h","j"
"2008","EE",664741,123.100758853288,"NA","1","2008","18","3",1973,"2","2","1","EE","2","NA","5","1","NA","NA","NA","NA","3","3","40","12","0","NA","NA","11","1","2","2","NA","3","20","1","NA","1","1","8","1","1","1","1","2","1","3","2","2","2","2","NA","2","NA",0,0,0,10380,0,1,0,0,0,0,0,0,0,0,0,0,1,66474,"1",0,0,34,"6","1","f","l-n"
"2008","EE",664751,123.100758853288,"NA","1","2008","17","4",1984,"2","1","1","EE","2","NA","3","1","NA","NA","2","NA","3","3","40","12","0","NA","NA","12","1","2","2","NA","NA","18","2","2","1","1","1","1","6","6","1","6","1","6","2","2","1","2","NA","1","NA",0,0,22,1904,0,1,0,0,5,0,0,0,0,0,2137,0,1,66475,"1",0,0,23,"1","1","m","o"
