"PB010","PB020","PB030","PB040","PB060","PB100","PB110","PB120","PB130","PB140","PB150","PB190","PB200","PB220A","PE010","PE020","PE040","PL030","PL035","PL015","PL020","PL025","PL040","PL050","PL060","PL070","PL072","PL100","PL120","PL130","PL140","PL150","PL160","PL170","PL180","PL190","PL210A","PL210B","PL210C","PL210D","PL210E","PL210F","PL210G","PL210H","PL210I","PL210J","PL210K","PL210L","PH010","PH020","PH030","PH040","PH050","PH060","PH070","PY020N","PY035N","PY070N","PY010G","PY020G","PY021G","PY030G","PY035G","PY050G","PY070G","PY080G","PY090G","PY100G","PY110G","PY120G","PY130G","PY140G","PY200G","PX030","PX040","PX020","PX050","PX010","PY031G","PL110"
"2007","EE",779811,111.406917994559,"NA","1","2007","14","2",1969,"1","1","3","EE","2","NA","3","1","NA","NA","NA","NA","1","4","40","12","3","NA","NA","3","1","2","NA","1","NA","19","3","1","1","1","1","1","1","1","1","1","1","1","3","2","3","2","NA","2","NA",1262,0,55,19811,0,0,2182,0,2347,0,0,0,0,0,0,0,0,1,77981,"1",37,"1","15.6466",1,"i"
"2007","EE",779812,111.406917994559,"NA","2","2007","9","4",1963,"2","2","1","EE","2","5","3","2","NA","NA","2","NA","3","2","NA","0","0","NA","NA","NA","1","NA","1","NA","NA","18","5","1","6","8","6","6","5","8","6","6","2","2","2","1","2","2","NA","2","NA",0,0,101,1941,0,0,0,0,0,0,0,0,0,0,0,0,0,1,77981,"1",43,"1","15.6466",1,"l-n"
"2007","EE",780131,111.406917994559,"NA","1","2007","9","1",1979,"1","1","1","EE","1","NA","5","4","NA","NA","2","NA","NA",,"NA","7","0","NA","NA","NA","NA","NA","NA","NA","NA","21","5","7","7","7","5","8","8","9","7","7","7","8","3","2","3","2","NA","2","NA",0,314,0,0,0,0,3703,0,0,0,0,0,0,0,0,0,0,1,78013,"1",27,"1","15.6466",1,"NA"
"2007","EE",780132,111.406917994559,"NA","2","2007","13","3",1981,"2","1","1","EE","2","NA","3","1","NA","NA","NA","NA","3","5","40","12","0","NA","NA","12","1","2","1","NA","NA","23","1","1","1","1","1","1","1","1","1","3","1","2","2","1","3","2","NA","2","NA",0,0,26,8709,0,0,1291,0,0,31,0,0,0,0,0,0,0,1,78013,"1",25,"1","15.6466",1,"g"
"2007","EE",780201,111.406917994559,"NA","2","2007","10","4",1966,"1","2","3","EE","2","NA","3","1","NA","NA","NA","NA","3","2","40","12","0","NA","NA","1","2","2","1","NA","NA","19","1","1","1","1","1","1","1","1","1","1","1","1","3","2","3","2","NA","2","NA",0,0,128,17749,0,0,0,0,0,0,0,0,0,0,0,0,0,1,78020,"1",40,"1","15.6466",1,"k"
"2007","EE",780202,111.406917994559,"NA","1","2007","7","4",1967,"2","5","3","EE","2","NA","3","1","NA","NA","NA","NA","3","8","40","12","0","NA","NA","3","1","2","2","1","NA","20","1","1","3","1","1","3","1","1","1","1","1","1","2","NA","2","2","NA","2","NA",0,0,3,12126,0,0,2182,307,0,0,0,0,0,0,0,0,0,1,78020,"1",39,"1","15.6466",1,"b-e"
"2007","EE",780203,111.406917994559,"NA","2","2007","17","1",1989,"2","1","1","Other","2","NA","2","4","NA","1","2","NA","NA",,"NA","0","0","NA","NA","15","NA","NA","NA","NA","NA","19","8","7","8","7","5","8","5","8","7","8","7","7","2","1","3","2","NA","2","1",0,0,0,1053,0,0,2293,0,0,104,0,0,0,0,0,0,0,1,78020,"1",17,"3","15.6466",1,"NA"
"2007","EE",780371,111.406917994559,"NA","1","2007","15","3",1971,"1","2","3","Other","2","NA","5","1","NA","NA","2","NA","3","0 - 1","NA","0","0","NA","NA","NA","NA","NA","NA","NA","6","NA","8","7","7","5","5","8","1","5","7","3","7","5","1","2","3","2","2","2","NA",0,153,37,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,78037,"1",35,"1","15.6466",1,"b-e"
"2007","EE",780372,111.406917994559,"NA","3","2007","18","3",1973,"2","1","1","EE","1","NA","3","6","NA","2","NA","NA","NA",,"NA","0","0","NA","NA","NA","NA","NA","NA","NA","10","NA","7","7","1","3","7","8","7","8","7","7","8","8","2","1","3","2","2","2","NA",38,0,93,0,0,0,1515,0,0,48,0,0,0,0,0,853,0,1,78037,"1",33,"1","15.6466",1,"NA"
"2007","EE",780791,111.406917994559,"NA","2","2007","22","2",1926,"2","4","1","Other","2","NA","5","5","NA","NA","NA","NA","3","4","NA","0","0","NA","NA","6","1","2","NA","NA","NA","18","6","6","1","1","1","6","6","1","1","1","4","1","3","2","2","2","2","1","NA",0,0,0,0,0,0,2295,0,0,0,0,0,2712,0,0,0,0,1,78079,"1",80,"4","15.6466",1,"NA"
"2007","EE",780792,111.406917994559,"NA","3","2007","3","4",1950,"1","2","3","EE","2","NA","5","1","NA","NA","NA","NA","2","3","40","12","0","NA","NA","13","1","2","2","NA","NA","34","NA","2","1","1","2","1","1","1","1","1","1","1","2","1","2","2","NA","2","NA",0,0,8,6491,154,154,1432,0,0,22,0,0,0,0,0,0,0,1,78079,"1",56,"1","15.6466",1,"l-n"
"2007","EE",780793,111.406917994559,"NA","2","2007","26","3",1951,"1","2","3","EE","2","NA","3","1","NA","NA","NA","NA","3","0 - 1","40","12","0","NA","NA","13","1","NA","2","NA","NA","20","3","2","1","1","2","1","1","3","1","1","3","1","1","2","2","2","NA","2","NA",0,0,0,9226,0,0,4100,0,0,0,0,0,0,501,0,0,0,1,78079,"1",55,"3","15.6466",1,"k"
"2007","EE",780871,111.406917994559,"NA","3","2007","7","3",1973,"2","2","1","EE","2","NA","5","1","NA","NA","NA","NA","3","3","40","12","0","NA","NA","13","1","2","2","NA","NA","21","1","1","1","1","1","1","1","1","1","1","3","3","1","1","3","2","NA","2","1",0,0,0,13948,0,0,0,0,0,0,0,0,0,0,0,0,0,1,78087,"1",33,"1","15.6466",1,"l-n"
"2007","EE",780981,111.406917994559,"NA","2","2007","13","2",1973,"1","2","1","EE","2","NA","3","1","NA","NA","NA","NA","3","2","40","12","0","NA","NA","13","1","2","2","NA","NA","23","1","1","1","1","1","1","6","1","1","1","1","3","3","1","3","2","NA","2","NA",13,0,0,24001,0,0,3249,0,0,58,0,0,0,0,0,0,0,1,78098,"1",33,"3","15.6466",1,"l-n"
"2007","EE",780982,111.406917994559,"NA","1","2007","18","1",1979,"2","1","3","EE","2","NA","5","1","NA","NA","2","NA","1","2","40","0","0","NA","NA","NA","1","2","2","NA","NA","19","6","6","1","1","1","1","6","1","1","8","1","6","3","2","2","2","2","2","1",0,0,95,4038,0,0,3517,0,0,178,0,0,0,0,0,0,0,1,78098,"1",27,"3","15.6466",1,"l-n"
"2007","EE",781171,111.406917994559,"NA","2","2007","13","1",1975,"1","1","2","Other","2","NA","5","1","NA","NA","NA","NA","3","7","40","12","0","4","NA","12","1","2","2","NA","NA","20","1","1","3","2","1","1","3","1","1","1","1","1","2","2","3","2","8","2","NA",0,0,0,7768,0,0,5973,0,0,0,0,0,0,0,0,0,0,1,78117,"1",31,"NA","15.6466",1,"f"
"2007","EE",781172,111.406917994559,"NA","2","2007","22","1",1976,"2","1","1","EE","2","NA","3","1","NA","NA","NA","NA","3","5","40","7","0","NA","NA","11","1","2","2","NA","NA","22","1","1","1","1","1","2","1","1","1","1","1","1","2","2","2","2","NA","2","NA",0,0,71,4689,58,0,2227,0,297,118,0,0,0,0,0,0,0,1,78117,"1",30,"3","15.6466",1,"l-n"
"2007","EE",781331,111.406917994559,"NA","2","2007","11","1",1951,"2","4","1","EE","2","3","3","3","NA","1","NA","NA","NA","5","NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","21","5","3","7","7","7","7","5","8","8","8","7","7","4","2","1","2","NA","2","NA",0,0,0,107,0,0,2057,0,0,76,0,0,0,0,0,0,0,1,78133,"1",55,"1","15.6466",1,"NA"
"2007","EE",781332,111.406917994559,"NA","2","2007","5","3",1979,"2","1","2","EE","2","NA","5","1","NA","NA","NA","NA","3","2","40","12","0","NA","NA","12","1","1","2","NA","NA","16","1","NA","1","1","1","1","1","1","1","1","1","1","2","2","3","2","NA","2","NA",128,0,31,14042,219,0,0,0,0,75,0,0,0,0,0,0,0,1,78133,"1",27,"1","15.6466",1,"l-n"
"2007","EE",781381,111.406917994559,"NA","1","2007","2","4",1968,"1","1","1","EE","2","NA","3","1","NA","NA","NA","NA","3","3","50","0","0","NA","NA","12","1","2","2","NA","NA","21","1","1","1","1","1","1","NA","3","1","1","1","3","3","1","3","2","NA","2","NA",0,0,7,19406,0,0,0,0,0,80,0,0,0,0,0,0,0,1,78138,"1",38,"4","15.6466",1,"i"
"2007","EE",781382,111.406917994559,"NA","2","2007","12","4",1974,"2","2","3","Other","2","NA","5","1","NA","NA","NA","NA","3","5","NA","0","0","NA","NA","NA","1","2","NA","NA","NA","18","8","7","6","6","6","5","6","6","6","6","6","8","2","1","1","2","NA","2","NA",0,0,9,1065,422,0,2516,0,0,22,0,0,0,0,0,0,0,1,78138,"1",32,"3","15.6466",1,"g"
"2007","EE",781421,111.406917994559,"NA","1","2007","19","3",1966,"1","2","3","EE","2","NA","5","1","NA","NA","NA","NA","3","6","40","12","0","NA","NA","11","NA","2","2","NA","NA","17","1","1","1","1","1","1","2","1","1","1","1","1","2","1","3","2","NA","2","NA",0,0,14,9479,0,0,0,0,0,69,0,0,0,0,0,0,0,1,78142,"1",40,"4","15.6466",1,"b-e"
"2007","EE",781422,111.406917994559,"NA","2","2007","14","2",1967,"2","5","1","Other","2","NA","3","1","NA","NA","NA","NA","3","2","35","7","0","NA","NA","13","1","2","2","NA","NA","15","3","1","1","1","1","1","1","1","1","2","1","1","2","1","3","1","NA","2","NA",0,0,11,0,0,0,695,0,-4783,31,0,0,0,0,0,0,0,1,78142,"1",39,"3","15.6466",1,"b-e"
"2007","EE",781423,111.406917994559,"NA","2","2007","8","2",1989,"2","1","3","EE","2","NA","2","4","NA","1","2","NA","NA",,"40","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","8","4","8","8","7","7","8","7","5","7","7","8","2","2","3","2","2","1","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,78142,"1",17,"3","15.6466",1,"NA"
"2007","EE",781661,111.406917994559,"NA","2","2007","15","1",1958,"2","2","3","EE","2","NA","5","8","NA","1","NA","NA","NA","4","NA","0","0","NA","NA","NA","NA","2","NA","NA","NA","NA","3","7","8","7","7","5","7","8","7","8","7","8","1","2","3","2","NA","1","NA",0,0,0,0,0,0,1376,0,0,97,0,0,0,0,0,0,0,1,78166,"1",48,"3","15.6466",1,"NA"
"2007","EE",781662,111.406917994559,"NA","2","2007","20","3",1986,"1","1","1","EE","1","NA","3","1","NA","NA","2","NA","3","3","NA","8","0","NA","NA","13","1","2","NA","NA","NA","15","8","6","6","5","6","6","1","6","5","8","6","6","2","2","2","1","NA","2","NA",0,0,10,1968,0,0,280,0,0,222,0,98,0,0,0,0,0,1,78166,"1",20,"4","15.6466",1,"g"
"2007","EE",781663,111.406917994559,"NA","2","2007","3","3",1988,"2","1","1","EE","1","3","2","4","NA","2","2","NA","3",,"NA","0","0","NA","NA","NA","NA","2","NA","NA","NA","19","5","7","8","7","7","7","1","7","7","5","5","7","2","2","3","2","NA","2","NA",0,230,0,0,0,0,1492,0,0,0,0,0,0,0,0,0,0,1,78166,"1",18,"1","15.6466",1,"NA"
"2007","EE",782071,111.406917994559,"NA","2","2007","30","4",1939,"2","5","1","EE","2","NA","2","1","NA","NA","NA","NA","3","9","40","12","0","10","NA","11","1","2","2","NA","NA","16","1","3","1","7","1","1","3","1","1","1","1","1","2","1","3","2","NA","2","NA",0,345,54,2532,0,0,0,0,0,0,0,0,2192,0,0,0,0,1,78207,"1",67,"1","15.6466",1,"k"
"2007","EE",782072,111.406917994559,"NA","1","2007","17","4",1940,"1","2","1","EE","2","NA","2","1","NA","NA","NA","NA","3","7","40","12","0","NA","NA","13","1","2","2","NA","NA","16","1","1","1","1","1","1","1","1","1","1","1","1","2","2","3","2","NA","2","NA",0,0,63,8593,113,0,3930,0,0,105,0,0,0,0,0,0,0,1,78207,"1",66,"3","15.6466",1,"b-e"
"2007","EE",782073,111.406917994559,"NA","2","2007","6","3",1989,"1","1","1","Other","1","3","2","4","NA","2","1","NA","3",,"NA","0","0","NA","3","NA","NA","NA","NA","NA","NA","NA","8","7","7","7","5","7","8","8","7","8","7","5","2","1","2","2","NA","2","NA",0,0,19,0,0,0,1515,0,0,0,0,0,0,0,0,0,0,1,78207,"1",17,"1","15.6466",1,"NA"
"2007","EE",782271,111.406917994559,"NA","2","2007","4","4",1968,"1","1","1","EE","2","NA","3","1","NA","NA","NA","NA","3","8","40","12","0","NA","NA","13","1","2","2","NA","NA","19","1","1","1","1","1","1","1","1","1","1","1","1","3","2","2","2","NA","2","NA",0,0,0,8085,0,0,3267,0,0,100,0,0,0,0,0,1357,0,1,78227,"1",38,"1","15.6466",1,"b-e"
"2007","EE",782272,111.406917994559,"NA","2","2007","16","3",1966,"2","2","2","EE","1","NA","3","1","NA","2","NA","NA","NA","8","NA","12","0","NA","NA","12","NA","NA","2","NA","NA","17","7","9","5","5","7","8","7","8","7","7","8","8","2","2","3","2","NA","2","NA",238,0,10,1037,0,0,1940,0,0,58,0,0,0,0,0,0,0,1,78227,"1",40,"3","15.6466",1,"b-e"
"2007","EE",782311,111.406917994559,"NA","1","2007","19","4",1958,"1","5","1","EE","2","NA","5","1","NA","NA","2","NA","3","0 - 1","40","0","0","NA","NA","13","NA","2","2","NA","NA","21","1","1","1","1","3","1","1","1","1","1","1","1","3","2","2","1","NA","2","NA",0,0,432,4424,0,0,769,0,0,0,0,0,0,0,0,0,0,1,78231,"1",48,"1","15.6466",1,"b-e"
"2007","EE",782312,111.406917994559,"NA","1","2007","18","1",1972,"2","2","1","EE","2","NA","4","3","NA","NA","2","1","3","2","30","12","0","NA","NA","11","1","2","NA","NA","NA","23","1","1","1","1","1","1","1","3","1","1","2","1","2","1","3","2","NA","2","NA",0,0,4,6998,0,0,1204,0,0,0,0,0,0,0,0,0,0,1,78231,"1",34,"3","15.6466",1,"NA"
"2007","EE",782331,111.406917994559,"NA","3","2007","22","3",1939,"2","4","3","EE","2","NA","2","5","NA","1","2","NA","3","5","NA","0","0","NA","NA","NA","1","2","NA","NA","10","24","6","6","6","8","6","8","6","6","6","6","6","4","3","1","1","2","NA","2","NA",0,0,0,0,0,0,0,0,0,0,0,0,1912,0,0,0,0,1,78233,"1",67,"3","15.6466",1,"NA"
"2007","EE",782332,111.406917994559,"NA","2","2007","9","4",1940,"1","1","3","EE","2","5","3","5","NA","NA","2","NA","NA","4","48","0","0","NA","1","NA","1","2","NA","NA","NA","17","6","6","6","2","8","1","6","6","1","8","7","6","4","1","2","2","NA","1","NA",32,0,0,0,0,0,0,0,0,3,0,0,1732,0,0,0,0,1,78233,"1",66,"3","15.6466",1,"NA"
"2007","EE",782333,111.406917994559,"NA","2","2007","12","1",1989,"1","1","2","Other","1","NA","2","4","NA","2","2","NA","NA",,"NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","7","7","7","7","8","8","7","3","8","5","7","3","1","2","3","1","NA","2","NA",0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,78233,"1",17,"1","15.6466",1,"NA"
"2007","EE",782801,111.406917994559,"NA","1","2007","9","4",1961,"2","2","1","EE","2","NA","5","8","NA","NA","NA","NA","3","3","NA","0","0","NA","NA","NA","1","2","NA","NA","NA","16","6","6","6","5","6","6","6","1","6","6","6","4","2","1","3","2","2","2","NA",0,0,6,1208,81,0,0,0,0,17,0,0,0,0,0,0,0,1,78280,"1",45,"4","15.6466",1,"NA"
"2007","EE",782802,111.406917994559,"NA","2","2007","5","4",1953,"1","2","3","EE","2","NA","3","1","NA","NA","NA","NA","3","0 - 1","40","8","12","NA","NA","13","1","2","2","NA","NA","17","1","2","1","1","1","1","1","1","1","1","1","1","NA","1","2","2","NA","1","NA",0,0,4,20195,0,0,12526,0,0,0,0,0,0,0,0,0,0,1,78280,"1",53,"1","15.6466",1,"g"
"2007","EE",782803,111.406917994559,"NA","2","2007","19","3",1981,"2","1","3","EE","2","NA","3","1","NA","1","NA","NA","3","0 - 1","NA","0","0","NA","NA","NA","1","NA","2","NA","NA","18","6","2","6","6","6","1","1","6","1","1","6","1","2","1","2","2","NA","2","NA",0,0,0,4250,0,0,539,0,0,0,0,0,0,0,0,0,0,1,78280,"1",25,"4","15.6466",1,"b-e"
"2007","EE",783091,111.406917994559,"NA","1","2007","12","1",1973,"1","2","3","EE","2","NA","2","1","NA","NA","NA","NA","3","7","40","12","0","NA","NA","13","1","2","2","3","NA","18","1","1","1","1","1","3","1","1","1","1","1","1","3","2","3","1","NA","2","NA",38,0,89,21656,0,0,462,0,0,0,0,0,0,0,1758,0,0,1,78309,"1",33,"2","15.6466",1,"f"
"2007","EE",783092,111.406917994559,"NA","2","2007","NA","1",1977,"2","1","3","EE","2","NA","5","1","NA","NA","NA","NA","3","4","40","12","0","NA","NA","11","1","2","2","NA","NA","23","1","1","1","1","1","1","1","1","1","1","1","1","2","2","3","2","NA","2","NA",0,0,4,17608,0,0,3125,115,0,0,0,0,0,0,174,0,1745,1,78309,"1",29,"1","15.6466",1,"g"
"2007","EE",783191,111.406917994559,"NA","2","2007","5","2",1926,"2","4","3","Other","2","NA","1","5","NA","NA","2","NA","3","9","40","0","0","NA","NA","12","1","1","NA","NA","NA","22","1","6","6","1","1","1","6","6","6","6","3","1","4","2","2","2","NA","2","NA",0,0,6,0,0,0,0,0,0,0,0,0,3514,0,0,0,0,1,78319,"1",80,"1","15.6466",1,"NA"
"2007","EE",783192,111.406917994559,"NA","2","2007","20","1",1931,"1","2","3","Other","1","NA","2","5","NA","NA","2","NA","3","8","NA","0","0","NA","NA","NA","NA","2","2","NA","NA","16","6","3","8","6","5","6","6","6","6","8","6","3","3","1","1","2","NA","2","NA",0,0,92,0,0,0,1566,0,227,0,0,0,2064,0,0,0,0,1,78319,"1",75,"1","15.6466",1,"NA"
"2007","EE",783193,111.406917994559,"NA","1","2007","15","3",1961,"1","5","3","Other","2","NA","3","3","NA","NA","2","NA","3","7","NA","0","0","NA","NA","NA","1","2","NA","NA","4","21","6","8","1","6","6","1","6","6","6","6","6","6","3","1","2","2","NA","1","1",0,0,0,2465,0,0,0,0,0,0,0,0,0,0,0,0,0,1,78319,"1",45,"4","15.6466",1,"NA"
"2007","EE",783311,111.406917994559,"NA","3","2007","14","1",1949,"1","2","3","EE","2","NA","3","1","NA","NA","NA","NA","3","8","40","12","0","NA","NA","11","1","2","2","NA","NA","19","1","1","1","1","1","1","1","1","1","1","NA","1","2","1","3","2","NA","2","NA",0,42,44,12137,0,0,0,0,0,33,0,0,0,0,0,0,0,1,78331,"1",57,"1","15.6466",1,"b-e"
"2007","EE",783312,111.406917994559,"NA","1","2007","7","3",1951,"2","5","3","EE","2","5","3","1","NA","1","2","NA","3","3","NA","0","0","NA","NA","NA","1","2","2","NA","NA","22","1","6","6","6","1","1","1","5","1","1","1","6","3","1","2","2","2","2","NA",0,0,5,2566,332,0,0,0,0,4,0,0,0,0,0,0,0,1,78331,"1",55,"3","15.6466",1,"g"
"2007","EE",783313,111.406917994559,"NA","2","2007","18","3",1983,"1","1","3","Other","2","NA","3","4","NA","2","2","NA","NA",,"NA","0","0","NA","NA","11","NA","1","NA","NA","NA","NA","7","7","8","7","8","7","4","7","4","8","7","6","2","2","3","2","NA","1","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,78331,"1",23,"1","15.6466",1,"NA"
"2007","EE",783321,111.406917994559,"NA","2","2007","19","2",1961,"1","2","1","Other","2","NA","5","1","NA","NA","NA","NA","3","8","40","12","0","NA","NA","13","1","2","2","1","NA","21","1","1","1","1","7","1","3","1","1","1","1","1","3","2","3","2","NA","2","NA",0,0,0,5100,0,0,0,0,0,2,0,0,0,0,0,0,0,1,78332,"1",45,"4","15.6466",1,"b-e"
"2007","EE",783322,111.406917994559,"NA","1","2007","8","4",1967,"2","5","1","Other","2","NA","3","8","NA","1","2","NA","NA","3","NA","0","0","NA","NA","NA","NA","NA","2","NA","NA","NA","7","7","7","8","7","7","7","8","7","7","7","7","4","2","3","2","NA","2","NA",0,0,74,0,0,0,3249,0,0,4,0,0,0,0,0,0,0,1,78332,"1",39,"4","15.6466",1,"NA"
"2007","EE",783323,111.406917994559,"NA","2","2007","14","2",1987,"2","1","2","EE","2","3","2","4","NA","1","2","NA","3",,"NA","0","12","NA","NA","12","1","NA","2","NA","NA","NA","8","7","5","7","5","5","8","8","7","5","7","2","1","2","3","2","NA","2","NA",0,42,0,0,0,0,1813,383,0,6,0,0,0,0,0,0,0,1,78332,"1",19,"3","15.6466",1,"NA"
"2007","EE",783791,111.406917994559,"NA","2","2007","30","4",1977,"2","1","3","EE","2","NA","2","1","NA","NA","NA","NA","3","4","40","12","0","20","NA","13","1","2","2","NA","NA","17","1","1","3","1","1","1","1","5","1","1","1","1","2","2","3","2","NA","2","NA",0,0,1,4680,0,0,2709,0,0,54,0,0,0,0,104,0,0,1,78379,"1",29,"1","15.6466",1,"b-e"
"2007","EE",783792,111.406917994559,"NA","2","2007","16","4",1959,"2","2","1","EE","2","NA","5","1","NA","NA","NA","NA","3","2","40","12","0","NA","NA","3","1","2","2","NA","NA","17","1","7","1","6","1","1","1","1","2","1","1","1","2","2","3","2","NA","1","NA",0,0,115,6789,0,0,2791,0,54,4,0,0,0,0,214,0,0,1,78379,"1",47,"1","15.6466",1,"l-n"
"2007","EE",783793,111.406917994559,"NA","2","2007","23","2",1987,"1","1","3","EE","1","3","2","3","NA","2","2","2","2",,"NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","7","3","7","7","7","3","7","8","7","5","7","8","1","2","2","2","NA","1","NA",0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,1,78379,"1",19,"3","15.6466",1,"NA"
"2007","EE",783901,111.406917994559,"NA","2","2007","15","2",1981,"1","2","1","EE","2","NA","3","1","NA","1","2","NA","3","8","40","12","0","NA","NA","13","1","2","NA","NA","NA","19","1","5","1","1","3","1","1","1","1","1","1","1","2","1","3","2","NA","2","NA",0,0,50,5364,0,0,2043,0,0,40,0,0,0,0,0,0,0,1,78390,"1",25,"1","15.6466",1,"i"
"2007","EE",783902,111.406917994559,"NA","2","2007","18","2",1979,"2","1","3","EE","2","NA","3","1","NA","NA","NA","NA","3","2","40","12","0","NA","NA","11","1","2","2","1","NA","19","1","1","1","1","1","3","1","1","1","6","1","1","2","1","3","2","NA","2","NA",128,0,227,4869,0,0,3183,0,0,62,0,0,0,0,0,0,0,1,78390,"1",27,"3","15.6466",1,"k"
"2007","EE",784001,111.406917994559,"NA","1","2007","15","4",1967,"1","1","3","EE","2","NA","3","1","NA","NA","NA","NA","3","7","40","12","0","30","NA","13","1","2","2","NA","NA","21","1","1","1","1","1","1","1","1","1","1","1","1","2","2","3","2","NA","2","NA",0,0,0,20672,0,0,2057,0,0,0,0,0,0,0,0,0,0,1,78400,"1",39,"1","15.6466",1,"f"
"2007","EE",784002,111.406917994559,"NA","2","2007","5","3",1971,"2","1","1","EE","2","NA","5","1","NA","NA","NA","NA","3","0 - 1","40","12","12","NA","NA","10","1","2","2","1","NA","18","1","1","1","1","1","1","1","1","1","1","1","1","3","2","3","NA","NA","2","NA",0,254,0,5118,0,0,3320,0,765,0,0,0,0,0,0,0,0,1,78400,"1",35,"1","15.6466",1,"l-n"
"2007","EE",784971,111.406917994559,"NA","2","2007","15","3",1974,"1","2","3","EE","NA","NA","3","1","NA","NA","NA","NA","3","3","40","12","0","NA","NA","12","1","2","2","1","NA","17","1","1","1","1","1","1","1","1","1","1","2","1","3","2","3","1","NA","1","NA",0,0,0,6015,0,0,42,0,0,9,0,0,0,0,0,0,0,1,78497,"1",32,"2","15.6466",1,"f"
"2007","EE",784972,111.406917994559,"NA","2","2007","7","4",1965,"2","5","1","EE","2","NA","4","1","NA","2","2","NA","NA","2","40","0","0","NA","NA","NA","1","NA","NA","NA","NA","18","5","7","7","5","7","7","8","7","7","7","3","7","3","2","3","NA","NA","2","NA",0,0,128,520,0,0,0,0,0,115,0,0,0,0,31,0,0,1,78497,"1",41,"4","15.6466",1,"b-e"
"2007","EE",784973,111.406917994559,"NA","2","2007","6","3",1987,"1","1","3","EE","1","NA","2","4","NA","NA","NA","NA","NA",,"NA","1","0","NA","NA","1","1","NA","NA","NA","NA","17","7","8","7","7","7","7","7","7","8","7","7","5","2","2","2","2","NA","1","NA",0,0,204,0,0,0,0,0,0,37,0,0,0,0,0,0,0,1,78497,"1",19,"3","15.6466",1,"NA"
"2007","EE",785031,111.406917994559,"NA","2","2007","9","4",1974,"1","2","3","EE","2","NA","3","1","NA","NA","NA","NA","3","3","40","12","0","NA","NA","3","1","2","2","NA","NA","20","1","6","1","6","1","1","1","6","6","1","1","6","2","1","3","2","NA","2","NA",0,0,92,3461,0,0,0,0,0,74,0,0,0,0,0,0,0,1,78503,"1",32,"1","15.6466",1,"g"
"2007","EE",785032,111.406917994559,"NA","2","2007","10","3",1973,"2","2","1","Other","2","NA","5","1","NA","NA","NA","NA","3","7","NA","12","0","NA","NA","13","1","2","NA","NA","4","27","2","6","6","1","6","1","1","1","6","1","7","1","2","2","3","2","2","1","NA",0,0,2,4110,0,0,0,0,0,0,0,0,0,0,0,0,0,1,78503,"1",33,"1","15.6466",1,"i"
"2007","EE",785451,111.406917994559,"NA","2","2007","11","1",1972,"2","2","3","EE","2","NA","3","8","NA","NA","2","NA","3","9","40","0","0","NA","NA","13","1","2","NA","NA","NA","15","2","6","1","1","NA","1","1","1","6","1","6","2","3","1","2","2","NA","2","NA",0,0,37,0,0,0,1788,0,3982,0,0,0,0,0,0,0,0,1,78545,"1",34,"1","15.6466",1,"NA"
"2007","EE",785581,111.406917994559,"NA","2","2007","16","2",1944,"2","2","1","Other","2","NA","5","5","NA","1","2","NA","3","3","NA","0","0","NA","NA","NA","1","2","NA","NA","NA","17","5","6","6","7","8","8","6","8","6","6","6","8","4","1","3","2","NA","2","NA",0,0,0,0,0,0,497,0,0,0,0,0,2230,0,0,0,0,1,78558,"1",62,"1","15.6466",1,"NA"
"2007","EE",785582,111.406917994559,"NA","2","2007","23","4",1984,"1","1","1","EE","2","NA","3","1","NA","NA","NA","NA","3","3","60","12","0","NA","NA","7","1","2","2","NA","NA","18","NA","1","1","1","1","1","1","1","3","1","1","1","3","2","3","1","NA","2","NA",0,0,0,13088,1005,0,2701,0,0,0,0,0,0,0,147,0,0,1,78558,"1",22,"4","15.6466",1,"l-n"
"2007","EE",785583,111.406917994559,"NA","1","2007","15","2",1926,"2","5","1","EE","2","NA","3","5","NA","1","NA","NA","3","5","NA","12","0","NA","NA","13","1","2","NA","NA","4","16","1","1","1","1","1","1","6","6","6","1","1","1","2","2","1","2","NA","1","NA",0,307,78,0,0,0,3050,0,0,13,0,0,2585,0,0,0,0,1,78558,"1",80,"NA","15.6466",1,"NA"
"2007","EE",785961,111.406917994559,"NA","2","2007","6","1",1981,"2","1","2","EE","2","NA","3","2","NA","1","NA","NA","3","7","48","12","0","NA","NA","1","1","2","1","NA","NA","17","1","1","6","7","1","6","6","6","2","NA","6","1","3","2","3","1","NA","2","NA",0,132,0,4095,0,0,763,0,0,0,0,0,0,0,0,0,0,1,78596,"1",25,"3","15.6466",1,"b-e"
