"PB010","PB020","PB030","PB040","PB060","PB100","PB110","PB120","PB130","PB140","PB150","PB190","PB200","PB220A","PE010","PE020","PE040","PL031","PL035","PL015","PL020","PL025","PL040","PL050","PL060","PL100","PL120","PL130","PL140","PL150","PL160","PL170","PL180","PL190","PL210A","PL210B","PL210C","PL210D","PL210E","PL210F","PL210G","PL210H","PL210I","PL210J","PL210K","PL210L","PH010","PH020","PH030","PH040","PH050","PH060","PH070","PY020N","PY035N","PY010G","PY020G","PY021G","PY030G","PY031G","PY035G","PY050G","PY080G","PY090G","PY100G","PY110G","PY120G","PY130G","PY140G","PY200G","PA010","PA020","PA030","PA040","PA050","PA060","PA070","PA080","PA090","PA100","PA110","PA120","PA130","PA140","PA150","PA160","pl030","pl030_f","pl070","pl070_f","pl072","pl072_f","pl110_f","PY070N","PY070G","PX030","PX040","PL051","PX020","PX050","PX010","PL110","PL111"
"2010","EE",733951,117.439662107804,"NA","1","2010","9","3",1973,"2","2","1","EE","2","3","3","10","NA","1","2","NA","NA","34","NA","NA","NA","NA","2","1","2","NA","NA","18","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","3","2","NA","2","NA",0,0,0,0,0,3858,1,0,0,0,0,0,0,0,0,0,1,"4","1","NA","NA","NA","2","NA","2","2","NA","17","NA","NA","NA","NA","NA",,,,,,,,1,1,73395,"1","0 - 1",36,"7","1",,"NA"
"2010","EE",733952,117.439662107804,"NA","1","2010","5","4",1959,"1","2","1","EE","2","5","2","8","NA","NA","2","NA","3","72","40","NA","NA","NA","1","2","2","NA","NA","21","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","2","2","2","NA","2","NA",3119,0,0,0,0,132,1,0,0,0,0,0,0,0,2653,0,1,"5","1","1","NA","3","NA","2","NA","2","NA","NA","NA","NA","NA","NA","NA",,,,,,,,1,1,73395,"1","7",50,"7","1",,"NA"
"2010","EE",734491,117.439662107804,"NA","2","2010","13","2",1968,"2","2","1","EE","2","NA","3","2","NA","NA","NA","NA","3","23","NA","NA","NA","NA","1","2","2","NA","NA","21","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4","1","3","2","NA","1","NA",0,0,6650,0,0,2372,1,249,0,0,0,0,0,167,0,0,1,"4","1","2","NA","2","NA","2","2","1","NA","6","NA","NA","NA","NA","NA",,,,,,,,1,1,73449,"1","3",41,"2","1",,"q"
"2010","EE",734492,117.439662107804,"NA","1","2010","18","4",1939,"2","4","2","EE","2","NA","5","2","NA","NA","NA","NA","3","12","40","NA","NA","NA","1","2","2","NA","1","18","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","1","1","2","NA","2","NA",0,0,2207,0,0,0,1,0,0,0,0,4916,0,0,0,0,1,"NA","1","2","NA","2","2","3","NA","1","NA","5","NA","NA","NA","NA","NA",,,,,,,,1,1,73449,"1","9",70,"6","1",,"r-u"
"2010","EE",734871,117.439662107804,"NA","1","2010","13","3",1953,"2","2","2","EE","2","NA","5","1","NA","1","2","1","3","13","40","NA","NA","4","1","2","2","NA","NA","24","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","3","2","NA","2","NA",0,0,7316,0,0,1130,1,0,0,0,0,0,0,0,0,0,1,"4","1","NA","NA","2","NA","4","NA","1","NA","16","NA","NA","NA","NA","NA",,,,,,,,1,1,73487,"1","0 - 1",56,"5","1",,"l-n"
"2010","EE",734872,117.439662107804,"NA","1","2010","7","4",1954,"1","2","3","EE","2","NA","3","1","NA","NA","NA","NA","3","83","40","NA","NA","13","NA","1","2","NA","NA","24","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","1","3","2","NA","2","NA",0,0,14041,0,0,8730,1,0,0,0,0,0,0,0,0,0,1,"5","1","2","NA","1","2","NA","2","1","NA","6","NA","NA","NA","NA","NA",,,,,,,,1,1,73487,"1","7",55,"6","1",,"a"
"2010","EE",735021,117.439662107804,"NA","2","2010","7","1",1934,"1","4","1","EE","2","NA","3","7","NA","NA","2","NA","3","71","NA","NA","NA","13","1","2","1","NA","NA","21","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","1","3","2","NA","2","NA",192,0,0,0,0,6536,1,0,0,0,0,3671,0,0,0,0,1,"NA","2","NA","NA","2","NA","NA","2","1","NA","8","NA","NA","NA","NA","NA",,,,,,,,1,1,73502,"1","0 - 1",75,"2","1",,"NA"
"2010","EE",735022,117.439662107804,"NA","1","2010","13","4",1936,"2","2","1","EE","2","NA","5","7","NA","1","2","NA","3","51","NA","NA","NA","NA","1","2","NA","NA","4","17","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","2","2","2","NA","2","NA",0,0,0,0,0,3216,1,0,0,0,0,3218,0,0,0,0,1,"1","1","NA","NA","2","4","4","2","1","NA","NA","NA","NA","NA","NA","NA",,,,,,,,1,1,73502,"1","2",73,"6","1",,"NA"
"2010","EE",735081,117.439662107804,"NA","1","2010","21","2",1953,"2","5","3","Other","2","NA","3","1","NA","1","2","1","3","91","NA","NA","NA","NA","1","2","NA","NA","NA","18","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","2","3","2","NA","2","NA",0,0,3079,0,0,1469,1,0,0,0,0,0,0,0,0,0,1,"NA","NA","NA","NA","2","2","NA","NA","1","NA","12","NA","NA","NA","NA","NA",,,,,,,,1,1,73508,"1","5",56,"6","1",,"i"
"2010","EE",735082,117.439662107804,"NA","1","2010","6","3",1985,"2","1","2","EE","2","NA","2","1","NA","NA","NA","NA","3","82","NA","NA","NA","2","1","2","NA","NA","NA","19","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","1","3","2","NA","1","NA",320,0,4208,401,0,0,1,0,55,0,0,0,0,71,0,0,1,"4","1","3","NA","2","2","4","NA","NA","NA","NA","NA","NA","NA","NA","NA",,,,,,,,1,1,73508,"1","4",24,"6","1",,"k"
"2010","EE",735281,117.439662107804,"NA","2","2010","8","2",1977,"2","1","1","EE","2","5","3","1","NA","NA","2","1","3","32","40","NA","NA","12","NA","1","2","NA","NA","23","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","2","2","2","NA","2","NA",0,0,8393,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"5","1","NA","NA","2","2","4","3","1","NA","5","NA","NA","NA","NA","NA",,,,,,,,1,1,73528,"1","9",32,"2","1",,"g"
"2010","EE",735282,117.439662107804,"NA","2","2010","9","1",1970,"1","1","2","Other","2","NA","5","1","NA","NA","NA","NA","3","72","40","NA","3","13","1","1","2","NA","NA","21","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","3","2","NA","2","NA",0,0,12587,0,0,2580,1,0,0,0,0,0,0,0,0,0,1,"5","1","NA","NA","NA","2","2","2","2","3","16","NA","NA","NA","NA","NA",,,,,,,,1,1,73528,"1","7",39,"2","1",,"b-e"
"2010","EE",735721,117.439662107804,"NA","2","2010","8","1",1960,"2","2","3","Other","2","NA","4","2","NA","1","NA","NA","3","91","NA","NA","NA","NA","1","2","NA","NA","NA","16","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","3","2","NA","2","NA",0,0,3067,0,0,4863,1,0,0,0,0,0,0,91,0,0,1,"1","1","NA","NA","2","3","NA","NA","1","NA","7","NA","NA","NA","NA","NA",,,,,,,,1,1,73572,"1","3",49,"2","1",,"r-u"
"2010","EE",735722,117.439662107804,"NA","2","2010","10","1",1955,"1","4","2","EE","2","5","3","1","NA","NA","NA","NA","3","22","40","NA","NA","11","1","2","2","NA","NA","18","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","2","3","2","NA","2","NA",147,0,16578,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1","1","2","2","2","2","4","NA","1","NA","NA","NA","NA","NA","NA","NA",,,,,,,,1,1,73572,"1","8",54,"2","1",,"h"
"2010","EE",735921,117.439662107804,"NA","1","2010","12","1",1952,"2","3","1","EE","2","NA","5","1","NA","1","2","NA","3","82","NA","25","NA","12","1","2","NA","NA","NA","21","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4","2","3","2","NA","2","NA",0,0,3898,291,0,1822,1,0,0,0,0,0,0,0,0,0,1,"NA","NA","1","NA","NA","NA","2","NA","2","NA","55","NA","NA","NA","NA","NA",,,,,,,,1,1,73592,"1","2",57,"2","1",,"p"
"2010","EE",735922,117.439662107804,"NA","1","2010","3","3",1945,"1","5","1","EE","2","NA","5","7","NA","1","NA","NA","3","72","40","NA","NA","NA","1","2","2","NA","NA","20","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","1","2","NA","2","NA",0,0,0,0,0,0,1,0,0,0,0,2924,0,0,0,0,1,"1","1","1","NA","2","2","NA","3","2","NA","36","NA","NA","NA","NA","NA",,,,,,,,1,1,73592,"1","6",64,"5","1",,"NA"
"2010","EE",735941,117.439662107804,"NA","1","2010","10","1",1950,"1","2","3","EE","2","NA","3","1","NA","NA","NA","NA","3","12","40","NA","NA","5","1","2","2","NA","NA","20","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","3","2","NA","2","NA",0,0,15065,0,0,2372,1,0,0,0,0,0,0,0,0,0,1,"NA","NA","3","NA","2","2","2","NA","NA","2","3","NA","NA","NA","NA","NA",,,,,,,,1,1,73594,"1","0 - 1",59,"5","1",,"b-e"
"2010","EE",735942,117.439662107804,"NA","2","2010","2","1",1950,"2","2","1","EE","2","NA","5","1","NA","NA","2","NA","3","13","NA","NA","NA","NA","1","2","NA","NA","NA","17","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4","1","3","2","NA","2","NA",0,0,5158,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"4","1","1","NA","2","2","2","2","NA","NA","51","NA","NA","NA","NA","NA",,,,,,,,1,1,73594,"1","0 - 1",59,"2","1",,"p"
"2010","EE",736111,117.439662107804,"NA","1","2010","9","3",1945,"1","2","2","Other","2","NA","5","7","NA","NA","NA","NA","3","82","40","NA","NA","13","1","2","NA","NA","NA","20","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","2","1","2","2","1","NA",0,0,0,0,0,4330,1,0,0,0,0,7790,0,0,0,0,1,"4","1","1","NA","2","2","4","NA","NA","NA","NA","NA","NA","NA","NA","NA",,,,,,,,1,1,73611,"1","0 - 1",64,"6","1",,"NA"
"2010","EE",736112,117.439662107804,"NA","2","2010","15","3",1948,"2","1","3","EE","2","5","2","7","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","2","3","2","NA","2","NA",0,0,0,0,0,0,1,0,0,0,0,1524,0,0,0,0,1,"1","NA","NA","NA","NA","2","NA","NA","1","NA","15","NA","NA","NA","NA","NA",,,,,,,,1,1,73611,"1","9",61,"2","1",,"NA"
"2010","EE",736291,117.439662107804,"NA","2","2010","6","2",1929,"2","2","3","EE","2","5","1","7","NA","NA","NA","NA","3","52","NA","NA","NA","NA","NA","2","NA","NA","NA","16","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","1","2","2","NA","2","1",0,0,0,0,0,6789,1,0,55,0,0,2830,0,0,0,0,1,"1","NA","NA","NA","2","NA","NA","2","2","NA","13","NA","NA","NA","NA","NA",,,,,,,,1,1,73629,"1","6",80,"2","1",,"NA"
"2010","EE",736292,117.439662107804,"NA","2","2010","22","1",1953,"2","4","3","EE","2","NA","5","3","NA","NA","NA","NA","3","NA","40","NA","NA","12","1","2","2","NA","NA","21","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","3","2","NA","2","NA",0,0,0,0,0,779,1,0,9851,0,0,2659,0,0,0,0,1,"1","1","2","NA","2","2","2","2","3","3","39","NA","NA","NA","NA","NA",,,,,,,,1,1,73629,"1","6",56,"2","1",,"a"
"2010","EE",736331,117.439662107804,"NA","1","2010","10","4",1936,"2","2","3","EE","2","NA","3","7","NA","1","1","NA","3","91","NA","NA","NA","NA","1","2","2","NA","NA","20","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","2","1","2","NA","2","NA",0,0,0,0,0,2406,1,0,0,0,0,2914,0,0,0,0,1,"4","1","2","NA","2","2","2","3","NA","NA","33","NA","NA","NA","NA","NA",,,,,,,,1,1,73633,"1","3",73,"7","1",,"NA"
"2010","EE",736332,117.439662107804,"NA","2","2010","17","3",1933,"1","4","3","EE","2","NA","3","7","NA","1","2","NA","3","NA","NA","NA","NA","1","1","2","NA","NA","6","18","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","2","2","2","NA","2","NA",0,0,0,0,0,3891,1,0,0,0,0,3421,0,0,0,0,1,"NA","1","NA","NA","4","NA","2","NA","2","1","NA","NA","NA","NA","NA","NA",,,,,,,,1,1,73633,"1","8",76,"2","1",,"NA"
"2010","EE",736351,117.439662107804,"NA","2","2010","9","1",1979,"1","1","3","EE","2","5","2","1","NA","NA","NA","NA","3","24","40","NA","NA","12","2","NA","2","NA","NA","18","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","3","2","NA","2","NA",0,0,24844,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"5","1","2","NA","2","2","2","2","2","NA","NA","NA","NA","NA","NA","NA",,,,,,,,1,1,73635,"1","7",30,"7","1",,"f"
"2010","EE",736352,117.439662107804,"NA","2","2010","3","1",1979,"2","1","1","EE","1","NA","2","1","NA","NA","NA","NA","1","31","40","NA","NA","11","1","NA","2","NA","NA","23","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","1","3","2","NA","2","NA",0,0,13852,528,0,0,1,0,0,0,0,0,0,263,0,0,1,"5","1","2","NA","2","1","NA","2","NA","NA","30","NA","NA","NA","NA","NA",,,,,,,,1,1,73635,"1","8",30,"6","1",,"b-e"
"2010","EE",736551,117.439662107804,"NA","2","2010","12","2",1943,"2","4","3","EE","2","NA","3","7","NA","1","NA","NA","3","33","40","NA","NA","6","1","2","2","NA","NA","23","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","1","3","2","NA","2","NA",0,0,0,0,0,2129,1,0,0,0,0,8700,0,0,0,0,1,"NA","1","1","NA","2","2","2","2","2","1","NA","NA","NA","NA","NA","NA",,,,,,,,1,1,73655,"1","3",66,"2","1",,"NA"
"2010","EE",736552,117.439662107804,"NA","2","2010","12","4",1947,"1","2","2","EE","2","NA","5","1","NA","NA","NA","NA","3","34","40","NA","NA","4","1","NA","NA","NA","NA","20","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","3","1","NA","2","NA",0,0,7629,0,0,4904,1,0,0,0,0,4577,0,0,0,0,1,"1","1","2","NA","1","NA","NA","2","NA","1","17","NA","NA","NA","NA","NA",,,,,,,,1,1,73655,"1","3",62,"2","1",,"o"
"2010","EE",736711,117.439662107804,"NA","1","2010","13","2",1948,"2","2","3","EE","2","NA","5","2","NA","1","NA","NA","3","1","NA","NA","NA","NA","1","2","NA","NA","NA","18","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","2","2","NA","2","NA",0,0,1176,0,0,0,1,0,0,0,0,3222,0,0,0,0,1,"5","1","NA","NA","1","NA","4","NA","1","NA","NA","NA","NA","NA","NA","NA",,,,,,,,1,1,73671,"1","3",61,"7","1",,"q"
"2010","EE",736712,117.439662107804,"NA","1","2010","4","3",1943,"1","2","3","EE","2","NA","3","7","NA","NA","2","NA","3","91","NA","NA","NA","NA","1","2","NA","NA","NA","19","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","1","3","2","NA","2","NA",0,374,0,0,0,0,1,0,0,0,0,3431,0,0,0,0,1,"4","1","2","NA","NA","4","3","2","2","NA","NA","NA","NA","NA","NA","NA",,,,,,,,1,1,73671,"1","0 - 1",66,"2","1",,"NA"
"2010","EE",736901,117.439662107804,"NA","2","2010","19","3",1964,"2","2","2","EE","2","NA","5","1","NA","1","2","NA","3","82","NA","NA","NA","NA","1","2","NA","NA","NA","17","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4","1","2","2","NA","2","NA",0,0,630,0,0,1059,1,0,0,0,3364,0,0,0,0,0,1,"6","1","NA","NA","2","2","2","2","1","NA","NA","NA","NA","NA","NA","NA",,,,,,,,1,1,73690,"1","2",45,"2","1",,"p"
"2010","EE",736902,117.439662107804,"NA","2","2010","14","1",1989,"1","1","3","EE","1","NA","3","5","NA","2","1","NA","3","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","2","2","NA","2","NA",0,614,175,0,0,0,1,0,0,0,16,0,0,0,0,0,1,"6","1","1","NA","NA","NA","NA","2","1","NA","NA","NA","NA","NA","NA","NA",,,,,,,,1,1,73690,"1",,20,"2","1",,"NA"
"2010","EE",737181,117.439662107804,"NA","1","2010","8","2",1950,"1","5","2","Other","2","NA","3","1","NA","1","NA","NA","3","42","NA","NA","NA","NA","1","2","NA","NA","NA","26","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4","1","3","2","NA","2","NA",0,0,4888,62,0,1866,1,0,0,0,0,0,0,0,0,0,1,"5","NA","2","NA","3","2","2","2","NA","NA","47","NA","NA","NA","NA","NA",,,,,,,,1,1,73718,"1","2",59,"5","1",,"l-n"
"2010","EE",737182,117.439662107804,"NA","1","2010","7","4",1943,"2","5","3","EE","2","NA","5","7","NA","1","1","NA","3","42","NA","NA","NA","4","1","2","NA","NA","10","27","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","1","2","2","NA","2","NA",0,0,0,0,0,0,1,0,0,0,0,3996,0,0,0,0,1,"5","1","NA","NA","NA","NA","2","2","2","1","NA","NA","NA","NA","NA","NA",,,,,,,,1,1,73718,"1","8",66,"2","1",,"NA"
"2010","EE",737361,117.439662107804,"NA","2","2010","6","2",1937,"1","2","3","Other","2","NA","2","7","NA","1","NA","NA","3","91","NA","NA","NA","NA","1","2","2","NA","3","16","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","3","2","NA","2","1",4701,0,0,0,0,2352,1,0,0,0,0,3104,0,0,0,0,1,"5","1","3","NA","3","NA","2","NA","2","NA","NA","NA","NA","NA","NA","NA",,,,,,,,1,1,73736,"1","9",72,"2","1",,"NA"
"2010","EE",737362,117.439662107804,"NA","1","2010","9","4",1931,"2","4","2","EE","2","NA","2","7","NA","NA","NA","NA","3","91","NA","NA","NA","NA","1","2","2","NA","NA","20","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4","2","1","2","NA","1","NA",108,0,0,0,0,3524,1,0,0,0,0,3631,0,0,0,0,1,"NA","NA","NA","NA","NA","4","NA","NA","1","NA","35","NA","NA","NA","NA","NA",,,,,,,,1,1,73736,"1","3",78,"6","1",,"NA"
"2010","EE",737531,117.439662107804,"NA","2","2010","16","4",1943,"2","1","3","EE","2","NA","3","7","NA","NA","NA","NA","3","72","40","NA","NA","NA","1","2","NA","NA","NA","18","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","1","2","2","NA","2","NA",0,230,0,0,0,3891,1,0,0,0,0,3580,0,0,0,0,1,"6","1","NA","NA","2","2","NA","2","1","NA","4","NA","NA","NA","NA","NA",,,,,,,,1,1,73753,"1","5",66,"5","1",,"NA"
"2010","EE",737532,117.439662107804,"NA","2","2010","11","2",1929,"1","4","3","EE","2","NA","2","7","NA","1","NA","NA","3","91","40","NA","NA","12","1","1","2","NA","NA","18","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4","1","3","2","NA","2","NA",0,0,0,0,0,2018,1,0,0,0,0,4068,0,0,0,0,1,"5","1","NA","NA","NA","NA","2","2","NA","NA","33","NA","NA","NA","NA","NA",,,,,,,,1,1,73753,"1","8",80,"2","1",,"NA"
"2010","EE",737631,117.439662107804,"NA","2","2010","14","2",1981,"1","1","1","EE","2","NA","5","1","NA","NA","NA","NA","3","23","50","NA","5","NA","1","2","2","NA","NA","18","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","3","2","NA","2","NA",0,0,6702,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"NA","1","2","2","2","NA","2","NA","1","2","12","NA","NA","NA","NA","NA",,,,,,,,1,1,73763,"1","4",28,"5","1",,"k"
"2010","EE",737632,117.439662107804,"NA","2","2010","16","2",1986,"2","3","3","EE","2","NA","3","10","NA","1","NA","NA","3","74","NA","NA","NA","NA","1","2","1","NA","NA","15","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","1","3","2","NA","2","NA",65,0,2351,0,0,557,1,0,0,0,0,0,0,0,0,0,1,"5","1","NA","NA","2","NA","4","3","1","NA","38","NA","NA","NA","NA","NA",,,,,,,,1,1,73763,"1",,23,"7","1",,"NA"
"2010","EE",738041,117.439662107804,"NA","1","2010","7","1",1932,"2","4","1","EE","2","NA","5","1","NA","NA","NA","NA","3","34","35","NA","NA","13","1","2","2","NA","NA","18","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","2","2","NA","2","NA",0,0,36458,0,0,1123,1,0,0,0,0,0,0,0,0,0,1,"4","1","3","NA","NA","2","2","2","1","NA","NA","NA","NA","NA","NA","NA",,,,,,,,1,1,73804,"1","0 - 1",77,"6","1",,"l-n"
"2010","EE",738042,117.439662107804,"NA","2","2010","19","1",1929,"1","4","1","EE","2","5","3","7","NA","1","NA","NA","3","71","30","NA","NA","NA","1","2","NA","NA","NA","17","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4","2","3","2","NA","2","1",153,409,0,0,0,0,1,0,0,0,0,3663,0,0,0,0,1,"NA","1","NA","NA","NA","NA","NA","NA","1","NA","45","NA","NA","NA","NA","NA",,,,,,,,1,1,73804,"1","0 - 1",80,"2","1",,"NA"
"2010","EE",738251,117.439662107804,"NA","2","2010","8","4",1960,"2","2","2","EE","2","NA","3","3","NA","NA","NA","NA","2","91","NA","NA","NA","NA","1","2","2","NA","NA","18","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","1","3","2","NA","1","NA",0,383,0,0,0,0,1,0,4698,0,0,0,0,0,0,0,1,"4","2","2","NA","3","2","2","3","NA","1","20","NA","NA","NA","NA","NA",,,,,,,,1,1,73825,"1","6",49,"5","1",,"a"
"2010","EE",738252,117.439662107804,"NA","2","2010","18","1",1952,"1","2","3","EE","2","NA","5","1","NA","NA","NA","NA","3","34","18","NA","NA","NA","1","2","2","NA","NA","20","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","3","2","NA","2","NA",0,0,23795,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"NA","1","2","NA","NA","2","2","2","1","NA","NA","NA","NA","NA","NA","NA",,,,,,,,1,1,73825,"1","2",57,"7","1",,"l-n"
"2010","EE",738371,117.439662107804,"NA","2","2010","7","2",1954,"1","2","3","EE","2","NA","3","8","NA","NA","1","NA","3","93","40","NA","NA","5","1","1","2","NA","NA","18","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","NA","3","2","NA","2","NA",0,0,0,0,0,0,1,0,0,0,0,0,0,0,9274,0,1,"5","1","NA","NA","NA","2","NA","2","2","1","NA","NA","NA","NA","NA","NA",,,,,,,,1,1,73837,"1","8",55,"5","1",,"NA"
"2010","EE",738372,117.439662107804,"NA","2","2010","7","3",1956,"2","2","3","EE","2","NA","5","5","NA","NA","2","1","3","72","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","3","2","NA","2","NA",0,0,361,0,0,0,1,0,272,0,625,0,0,0,0,0,1,"1","1","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA",,,,,,,,1,1,73837,"1","4",53,"6","1",,"NA"
"2010","EE",738401,117.439662107804,"NA","1","2010","17","3",1955,"2","5","2","EE","2","NA","3","1","NA","2","1","NA","3","NA","NA","NA","1","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","2","3","2","NA","2","NA",0,0,848,0,0,0,1,0,0,0,0,0,0,53,0,0,1,"4","1","NA","NA","2","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,,,,,,,1,1,73840,"1","9",54,"7","1",,"g"
"2010","EE",738402,117.439662107804,"NA","2","2010","8","2",1988,"1","1","2","EE","2","2","3","10","NA","2","1","NA","3","41","NA","NA","NA","NA","NA","NA","NA","NA","11","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","1","3","2","NA","2","NA",0,0,164,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"6","1","NA","NA","2","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA",,,,,,,,1,1,73840,"1",,21,"2","1",,"NA"
"2010","EE",739131,117.439662107804,"NA","1","2010","11","2",1958,"2","5","3","EE","2","NA","5","1","NA","1","NA","NA","3","24","40","NA","NA","NA","1","2","NA","NA","NA","23","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","1","3","2","NA","1","NA",0,403,5255,0,0,295,1,0,0,0,0,0,0,0,0,0,1,"NA","1","2","NA","2","NA","2","2","2","NA","6","NA","NA","NA","NA","NA",,,,,,,,1,1,73913,"1","2",51,"6","1",,"o"
"2010","EE",739132,117.439662107804,"NA","1","2010","7","1",1956,"1","2","1","EE","NA","NA","5","3","NA","1","2","NA","3","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","19","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","3","2","NA","1","NA",0,0,0,0,0,2079,1,230,557,0,0,0,0,0,0,0,1,"6","1","NA","NA","NA","NA","2","2","2","NA","NA","NA","NA","NA","NA","NA",,,,,,,,1,1,73913,"1","8",53,"2","1",,"b-e"
"2010","EE",739151,117.439662107804,"NA","2","2010","15","2",1947,"2","5","2","Other","2","NA","3","1","NA","NA","NA","NA","3","51","40","NA","NA","12","1","2","2","NA","NA","17","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","3","2","NA","2","NA",0,0,3293,0,0,3189,1,0,0,0,0,2694,0,0,0,0,1,"6","1","NA","NA","NA","2","2","2","1","NA","NA","NA","NA","NA","NA","NA",,,,,,,,1,1,73915,"1","5",62,"7","1",,"q"
"2010","EE",739152,117.439662107804,"NA","2","2010","16","3",1953,"1","1","1","EE","2","NA","5","3","NA","NA","NA","NA","3","13","40","NA","NA","12","1","1","2","NA","NA","22","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","2","NA","1","NA",0,0,5056,2560,2560,3216,1,0,0,0,0,0,0,331,1517,0,1,"4","1","1","2","2","4","4","NA","1","2","NA","NA","NA","NA","NA","NA",,,,,,,,1,1,73915,"1","3",56,"5","1",,"l-n"
