"RB010","RB020","RB030","RB050","RB070","RB080","RB090","RB200","RB210","RB245","RB250","RB260","RL010","RL020","RL030","RL040","RL050","RL060","RX030","RX020","RX010"
"2007","EE",858723,111.406917994559,"1",1977,"1","1","1","1","NA","2","0","NA","NA","NA","NA","NA",85872,29,30
"2007","EE",859101,111.406917994559,"3",1947,"1","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",85910,59,59
"2007","EE",859102,111.406917994559,"2",1958,"2","1","1","1","11","2","NA","NA","NA","0","NA","NA",85910,48,48
"2007","EE",859103,111.406917994559,"4",1985,"1","1","2","1","11","1","NA","NA","NA","NA","0","NA",85910,21,21
"2007","EE",859201,111.406917994559,"4",1976,"2","1","4","1","11","2","NA","NA","NA","0","NA","NA",85920,30,30
"2007","EE",859202,111.406917994559,"1",1976,"1","1","4","1","11","2","NA","NA","0","0","NA","NA",85920,30,31
"2007","EE",859203,111.406917994559,"1",2000,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",85920,6,7
"2007","EE",859501,111.406917994559,"3",1937,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",85950,69,69
"2007","EE",859502,111.406917994559,"4",1936,"1","1","4","4","11","NA","NA","NA","NA","0","NA","NA",85950,70,70
"2007","EE",859503,111.406917994559,"4",1965,"1","1","4","1","11","1","NA","NA","NA","NA","NA","NA",85950,41,42
"2007","EE",859611,111.406917994559,"4",1967,"2","1","3","1","11","2","NA","NA","NA","NA","NA","NA",85961,39,39
"2007","EE",859612,111.406917994559,"4",1969,"1","1","4","4","11","2","NA","NA","NA","NA","NA","NA",85961,37,37
"2007","EE",859613,111.406917994559,"2",1986,"2","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",85961,20,20
"2007","EE",860381,111.406917994559,"1",1957,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",86038,49,49
"2007","EE",860382,111.406917994559,"1",1946,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",86038,60,61
"2007","EE",860383,111.406917994559,"1",1984,"2","1","1","1","11","5","NA","21","NA","NA","NA","NA",86038,22,23
"2007","EE",860421,111.406917994559,"3",1960,"1","1","1","1","11","5","NA","NA","NA","NA","NA","NA",86042,46,47
"2007","EE",860422,111.406917994559,"4",1953,"2","1","4","1","11","2","NA","NA","NA","NA","NA","NA",86042,53,53
"2007","EE",860423,111.406917994559,"1",1988,"2","1","4","1","11","2","NA","NA","NA","NA","NA","NA",86042,18,18
"2007","EE",861031,111.406917994559,"2",1965,"1","1","4","1","NA","NA","NA","NA","NA","NA","NA","NA",86103,41,42
"2007","EE",861032,111.406917994559,"4",1970,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",86103,36,37
"2007","EE",861033,111.406917994559,"4",1989,"1","1","3","1","11","5","NA","NA","NA","NA","NA","NA",86103,17,18
"2007","EE",861421,111.406917994559,"4",1957,"1","1","4","1","NA","2","NA","NA","NA","NA","NA","NA",86142,49,49
"2007","EE",861422,111.406917994559,"3",1960,"2","1","3","1","11","NA","NA","30","NA","NA","0","NA",86142,46,47
"2007","EE",861423,111.406917994559,"1",1988,"2","1","4","1","NA","2","NA","NA","NA","0","NA","NA",86142,18,18
"2007","EE",861551,111.406917994559,"2",1953,"2","1","3","1","NA","2","NA","NA","NA","NA","NA","NA",86155,53,53
"2007","EE",861552,111.406917994559,"1",1983,"1","1","1","1","11","2","NA","NA","NA","NA","NA","1",86155,23,23
"2007","EE",861553,111.406917994559,"4",1987,"1","1","3","1","11","2","NA","NA","NA","0","NA","NA",86155,19,20
"2007","EE",862341,111.406917994559,"1",1978,"1","1","4","1","11","2","40","NA","NA","0","NA","NA",86234,28,28
"2007","EE",862342,111.406917994559,"4",1980,"2","1","4","1","11","2","NA","NA","NA","NA","NA","NA",86234,26,26
"2007","EE",862343,111.406917994559,"4",2004,"1","1","3","1","11","2","NA","NA","NA","NA","NA","2",86234,2,2
"2007","EE",862371,111.406917994559,"1",1956,"2","1","4","4","11","5","NA","NA","NA","NA","NA","NA",86237,50,51
"2007","EE",862372,111.406917994559,"1",1953,"1","1","3","1","11","2","NA","NA","NA","NA","NA","NA",86237,53,53
"2007","EE",862373,111.406917994559,"1",1983,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",86237,23,24
"2007","EE",862391,111.406917994559,"1",1974,"1","1","1","4","11","2","NA","NA","NA","NA","0","0",86239,32,32
"2007","EE",862392,111.406917994559,"2",1976,"2","1","1","1","11","2","NA","NA","0","NA","NA","0",86239,30,30
"2007","EE",862393,111.406917994559,"4",2001,"1","1","1","1","11","NA","0","NA","0","0","NA","NA",86239,5,6
"2007","EE",862471,111.406917994559,"1",1941,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",86247,65,65
"2007","EE",862472,111.406917994559,"4",1940,"2","1","4","1","11","2","NA","NA","NA","NA","0","NA",86247,66,66
"2007","EE",862473,111.406917994559,"1",1970,"1","1","1","1","11","2","NA","NA","0","0","NA","NA",86247,36,37
"2007","EE",862591,111.406917994559,"2",1968,"1","1","3","1","NA","2","NA","NA","NA","NA","NA","NA",86259,38,38
"2007","EE",862592,111.406917994559,"3",1963,"2","1","4","1","11","2","NA","NA","NA","NA","0","NA",86259,43,44
"2007","EE",862593,111.406917994559,"4",1996,"1","1","1","4","11","2","NA","NA","NA","0","0","NA",86259,10,10
"2007","EE",862761,111.406917994559,"3",1951,"2","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",86276,55,55
"2007","EE",862762,111.406917994559,"4",1956,"1","1","1","1","NA","2","NA","NA","NA","NA","NA","NA",86276,50,51
"2007","EE",862763,111.406917994559,"4",1970,"2","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",86276,36,37
"2007","EE",862911,111.406917994559,"4",1961,"2","1","3","1","11","2","NA","NA","NA","NA","NA","NA",86291,45,45
"2007","EE",862912,111.406917994559,"4",1987,"1","1","4","1","NA","2","NA","NA","NA","NA","NA","NA",86291,19,20
"2007","EE",862913,111.406917994559,"4",1989,"2","1","1","4","11","2","NA","NA","NA","NA","NA","NA",86291,17,17
"2007","EE",863051,111.406917994559,"3",1953,"1","1","1","4","11","NA","NA","NA","0","NA","NA","NA",86305,53,54
"2007","EE",863052,111.406917994559,"1",1959,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",86305,47,47
"2007","EE",863053,111.406917994559,"3",1991,"2","1","4","1","11","2","NA","NA","NA","NA","0","NA",86305,15,16
"2007","EE",863791,111.406917994559,"4",1947,"1","1","4","1","11","2","NA","NA","NA","NA","NA","NA",86379,59,60
"2007","EE",863792,111.406917994559,"2",1949,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",86379,57,57
"2007","EE",863793,111.406917994559,"4",1984,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",86379,22,23
"2007","EE",864011,111.406917994559,"3",1973,"2","1","1","1","11","2","NA","NA","0","NA","NA","NA",86401,33,34
"2007","EE",864012,111.406917994559,"2",1992,"1","1","1","1","11","NA","NA","NA","NA","NA","0","NA",86401,14,15
"2007","EE",864013,111.406917994559,"2",1996,"2","1","2","1","11","NA","NA","NA","NA","NA","NA","NA",86401,10,10
"2007","EE",864201,111.406917994559,"4",1958,"1","1","3","1","11","2","NA","NA","NA","NA","NA","NA",86420,48,49
"2007","EE",864202,111.406917994559,"4",1964,"2","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",86420,42,42
"2007","EE",864203,111.406917994559,"4",1983,"2","1","3","1","11","2","NA","NA","NA","0","NA","NA",86420,23,24
"2007","EE",864261,111.406917994559,"4",1958,"1","1","4","1","11","2","NA","NA","NA","NA","NA","NA",86426,48,48
"2007","EE",864262,111.406917994559,"2",1961,"2","1","1","4","11","2","NA","NA","NA","NA","NA","NA",86426,45,45
"2007","EE",864263,111.406917994559,"1",1985,"1","1","3","1","11","2","NA","NA","NA","NA","NA","NA",86426,21,22
"2007","EE",864291,111.406917994559,"1",1973,"1","1","1","4","11","2","NA","NA","NA","NA","NA","NA",86429,33,33
"2007","EE",864292,111.406917994559,"1",1977,"2","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",86429,29,29
"2007","EE",864293,111.406917994559,"4",2004,"2","1","1","1","11","2","NA","NA","NA","NA","0","0",86429,2,3
"2007","EE",864871,111.406917994559,"2",1967,"2","1","1","4","11","2","NA","NA","NA","NA","NA","NA",86487,39,40
"2007","EE",864872,111.406917994559,"4",1989,"2","1","1","4","11","2","NA","NA","NA","NA","NA","NA",86487,17,18
"2007","EE",864873,111.406917994559,"2",1998,"1","1","4","1","11","2","NA","NA","NA","NA","NA","NA",86487,8,8
"2007","EE",864951,111.406917994559,"1",1976,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",86495,30,31
"2007","EE",864952,111.406917994559,"4",1958,"1","1","1","1","11","2","NA","NA","NA","NA","0","NA",86495,48,48
"2007","EE",864953,111.406917994559,"4",1957,"2","1","4","1","11","2","12","NA","0","NA","NA","NA",86495,49,49
"2007","EE",865011,111.406917994559,"1",1936,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",86501,70,70
"2007","EE",865012,111.406917994559,"1",1938,"2","1","1","1","NA","5","0","NA","NA","NA","NA","NA",86501,68,68
"2007","EE",865013,111.406917994559,"4",1970,"1","1","4","4","11","2","NA","NA","NA","NA","NA","NA",86501,36,37
"2007","EE",865131,111.406917994559,"2",1967,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",86513,39,39
"2007","EE",865132,111.406917994559,"1",1977,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",86513,29,29
"2007","EE",865133,111.406917994559,"1",2002,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",86513,4,4
"2007","EE",865231,111.406917994559,"3",1974,"2","1","4","4","11","2","NA","NA","NA","0","0","3",86523,32,32
"2007","EE",865232,111.406917994559,"1",1997,"1","1","1","4","11","2","NA","NA","NA","NA","NA","NA",86523,9,10
"2007","EE",865233,111.406917994559,"2",2000,"1","1","4","1","11","2","NA","NA","NA","NA","NA","NA",86523,6,6
"2007","EE",865521,111.406917994559,"1",1956,"2","1","1","1","NA","2","NA","NA","NA","NA","0","NA",86552,50,51
"2007","EE",865522,111.406917994559,"2",1976,"1","1","4","1","11","2","NA","NA","NA","NA","NA","NA",86552,30,31
"2007","EE",865523,111.406917994559,"4",1984,"2","1","4","1","11","2","NA","NA","NA","NA","NA","NA",86552,22,22
"2007","EE",866031,111.406917994559,"3",1963,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",86603,43,44
"2007","EE",866032,111.406917994559,"4",1985,"1","1","4","1","11","2","NA","NA","0","NA","0","0",86603,21,21
"2007","EE",866033,111.406917994559,"1",1941,"2","2","1","1","14","2","40","NA","NA","NA","NA","NA",86603,65,66
"2007","EE",866191,111.406917994559,"3",1979,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",86619,27,28
"2007","EE",866192,111.406917994559,"4",1959,"1","1","4","1","11","1","NA","NA","NA","NA","NA","NA",86619,47,47
"2007","EE",866193,111.406917994559,"1",2004,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",86619,2,2
"2007","EE",866581,111.406917994559,"1",1963,"2","2","1","1","11","5","NA","NA","NA","NA","0","NA",86658,43,43
"2007","EE",866582,111.406917994559,"3",1988,"1","1","4","1","NA","5","NA","NA","NA","NA","NA","0",86658,18,19
"2007","EE",866583,111.406917994559,"3",1984,"1","1","4","1","11","5","NA","NA","NA","NA","NA","NA",86658,22,23
"2007","EE",867311,111.406917994559,"1",1963,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",86731,43,43
"2007","EE",867312,111.406917994559,"2",1967,"2","1","1","4","11","2","NA","NA","NA","NA","NA","NA",86731,39,39
"2007","EE",867313,111.406917994559,"4",1988,"1","1","4","1","11","2","NA","NA","NA","0","NA","NA",86731,18,18
"2007","EE",867401,111.406917994559,"4",1960,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",86740,46,46
"2007","EE",867402,111.406917994559,"1",1960,"1","1","4","1","11","2","NA","NA","NA","NA","NA","NA",86740,46,47
"2007","EE",867403,111.406917994559,"4",1985,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",86740,21,21
"2007","EE",867691,111.406917994559,"4",1973,"2","1","4","1","NA","2","NA","31","NA","NA","NA","NA",86769,33,33
"2007","EE",867692,111.406917994559,"1",1975,"1","1","1","1","11","2","NA","NA","NA","NA","0","NA",86769,31,32
"2007","EE",867693,111.406917994559,"2",1994,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",86769,12,12
"2007","EE",867751,111.406917994559,"4",1977,"1","1","4","1","11","2","NA","NA","NA","NA","NA","NA",86775,29,29
"2007","EE",867752,111.406917994559,"2",1977,"2","1","4","1","11","2","NA","NA","NA","NA","NA","NA",86775,29,29
"2007","EE",867753,111.406917994559,"3",2004,"1","1","4","1","11","2","NA","NA","NA","NA","NA","NA",86775,2,3
"2007","EE",867881,111.406917994559,"4",1956,"1","1","3","1","NA","2","NA","NA","NA","NA","NA","NA",86788,50,50
"2007","EE",867882,111.406917994559,"4",1958,"2","1","3","1","11","2","NA","NA","NA","NA","NA","0",86788,48,48
"2007","EE",867883,111.406917994559,"2",1987,"1","1","4","1","11","2","NA","NA","0","NA","NA","NA",86788,19,19
"2007","EE",867991,111.406917994559,"2",1970,"1","1","3","4","11","2","NA","NA","NA","0","NA","NA",86799,36,37
"2007","EE",867992,111.406917994559,"1",1968,"2","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",86799,38,39
"2007","EE",867993,111.406917994559,"2",1988,"2","1","3","1","NA","2","NA","NA","NA","NA","0","NA",86799,18,18
"2007","EE",868181,111.406917994559,"3",1973,"2","1","1","1","11","NA","NA","NA","NA","NA","NA","0",86818,33,34
"2007","EE",868182,111.406917994559,"3",1976,"1","1","1","1","11","2","NA","NA","NA","NA","NA","0",86818,30,31
"2007","EE",868183,111.406917994559,"2",2004,"1","1","4","1","11","NA","35","NA","NA","NA","0","NA",86818,2,3
"2007","EE",868191,111.406917994559,"1",1945,"1","1","4","1","11","NA","NA","NA","NA","NA","0","NA",86819,61,61
"2007","EE",868192,111.406917994559,"1",1950,"2","1","4","1","11","NA","NA","NA","NA","0","NA","NA",86819,56,56
"2007","EE",868193,111.406917994559,"1",1975,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",86819,31,31
"2007","EE",868401,111.406917994559,"2",1966,"1","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",86840,40,41
"2007","EE",868402,111.406917994559,"2",1969,"2","1","1","1","11","2","0","NA","NA","NA","NA","NA",86840,37,37
"2007","EE",868403,111.406917994559,"2",1990,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",86840,16,17
"2007","EE",868431,111.406917994559,"1",1957,"2","1","4","4","11","5","NA","NA","NA","NA","0","NA",86843,49,50
"2007","EE",868432,111.406917994559,"3",1945,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",86843,61,61
"2007","EE",868433,111.406917994559,"2",1983,"1","1","4","1","11","2","NA","NA","NA","NA","NA","NA",86843,23,24
"2007","EE",868801,111.406917994559,"2",1968,"1","1","4","1","11","2","NA","NA","NA","NA","NA","NA",86880,38,39
"2007","EE",868802,111.406917994559,"2",1975,"2","1","1","4","11","1","NA","NA","NA","0","NA","NA",86880,31,31
"2007","EE",868803,111.406917994559,"4",2003,"1","1","1","4","11","2","NA","NA","NA","NA","NA","0",86880,3,3
"2007","EE",868821,111.406917994559,"4",1946,"1","1","1","4","11","2","NA","NA","NA","NA","NA","NA",86882,60,61
"2007","EE",868822,111.406917994559,"3",1948,"2","1","3","1","11","2","NA","NA","NA","0","NA","NA",86882,58,58
"2007","EE",868823,111.406917994559,"1",1927,"2","1","1","1","11","2","55","NA","NA","NA","0","NA",86882,79,79
"2007","EE",868861,111.406917994559,"2",1954,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",86886,52,53
"2007","EE",868862,111.406917994559,"2",1960,"1","1","3","4","11","2","NA","NA","NA","NA","0","NA",86886,46,47
"2007","EE",868863,111.406917994559,"2",1985,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",86886,21,21
"2007","EE",868901,111.406917994559,"3",1943,"1","2","1","4","NA","2","NA","NA","NA","NA","NA","NA",86890,63,63
"2007","EE",868902,111.406917994559,"1",1955,"2","1","3","1","11","2","NA","NA","NA","NA","NA","NA",86890,51,51
"2007","EE",868903,111.406917994559,"1",1976,"2","1","4","1","11","2","NA","NA","NA","NA","NA","0",86890,30,31
"2007","EE",869221,111.406917994559,"1",1975,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",86922,31,31
"2007","EE",869222,111.406917994559,"3",1977,"1","1","4","4","11","5","NA","NA","NA","NA","NA","NA",86922,29,29
"2007","EE",869223,111.406917994559,"4",1999,"1","1","1","1","11","NA","NA","NA","NA","NA","NA","0",86922,7,7
"2007","EE",869261,111.406917994559,"3",1984,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",86926,22,22
"2007","EE",869262,111.406917994559,"3",1982,"1","1","4","1","11","2","NA","NA","NA","NA","0","NA",86926,24,25
"2007","EE",869263,111.406917994559,"2",2005,"2","1","4","4","NA","2","NA","NA","NA","0","0","NA",86926,1,1
"2007","EE",869301,111.406917994559,"3",1935,"1","1","3","1","11","2","NA","NA","NA","NA","NA","NA",86930,71,71
"2007","EE",869302,111.406917994559,"1",1963,"2","1","4","1","11","2","NA","NA","NA","NA","NA","NA",86930,43,43
"2007","EE",869303,111.406917994559,"3",1997,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",86930,9,10
"2007","EE",869641,111.406917994559,"3",1960,"2","1","3","1","NA","2","NA","NA","NA","NA","NA","NA",86964,46,46
"2007","EE",869642,111.406917994559,"4",1982,"1","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",86964,24,24
"2007","EE",869643,111.406917994559,"1",1983,"1","1","4","1","NA","NA","NA","NA","0","NA","NA","NA",86964,23,23
"2007","EE",869671,111.406917994559,"1",1937,"1","1","4","4","11","2","NA","NA","NA","NA","NA","0",86967,69,69
"2007","EE",869672,111.406917994559,"3",1945,"2","1","3","1","11","1","NA","NA","NA","NA","NA","NA",86967,61,62
"2007","EE",869673,111.406917994559,"3",1926,"2","1","4","1","NA","2","NA","NA","NA","NA","NA","NA",86967,80,80
"2007","EE",869801,111.406917994559,"1",1971,"2","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",86980,35,35
"2007","EE",869802,111.406917994559,"2",1991,"1","1","4","4","11","2","NA","NA","NA","0","NA","NA",86980,15,16
"2007","EE",869803,111.406917994559,"4",2001,"1","1","1","4","11","NA","NA","NA","NA","NA","NA","NA",86980,5,5
"2007","EE",869881,111.406917994559,"1",1967,"2","1","2","1","11","2","NA","NA","NA","NA","NA","NA",86988,39,40
"2007","EE",869882,111.406917994559,"1",1997,"2","1","3","1","11","2","NA","NA","NA","NA","NA","NA",86988,9,9
"2007","EE",869883,111.406917994559,"4",2001,"1","1","1","1","11","2","NA","NA","NA","0","NA","NA",86988,5,5
"2007","EE",870111,111.406917994559,"3",1949,"2","1","3","1","NA","2","NA","30","NA","NA","NA","NA",87011,57,58
"2007","EE",870112,111.406917994559,"3",1950,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",87011,56,57
"2007","EE",870113,111.406917994559,"4",1972,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",87011,34,34
"2007","EE",870181,111.406917994559,"3",1981,"2","1","3","4","11","NA","NA","NA","NA","NA","NA","NA",87018,25,26
"2007","EE",870182,111.406917994559,"3",1959,"2","1","3","1","NA","2","NA","NA","NA","NA","NA","NA",87018,47,48
"2007","EE",870183,111.406917994559,"2",1955,"1","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA",87018,51,51
"2007","EE",870681,111.406917994559,"1",1970,"2","1","1","1","NA","5","NA","NA","NA","NA","NA","0",87068,36,37
"2007","EE",870682,111.406917994559,"1",1972,"1","1","4","4","11","2","NA","0","NA","NA","NA","NA",87068,34,35
"2007","EE",870683,111.406917994559,"1",1990,"2","1","4","1","11","2","NA","NA","0","NA","NA","0",87068,16,16
"2007","EE",870981,111.406917994559,"1",1949,"2","1","1","1","NA","NA","NA","NA","NA","NA","0","NA",87098,57,58
"2007","EE",870982,111.406917994559,"4",1950,"1","1","4","1","11","2","NA","NA","NA","NA","NA","0",87098,56,57
"2007","EE",870983,111.406917994559,"3",1972,"1","1","3","1","11","5","NA","NA","NA","NA","NA","NA",87098,34,34
"2007","EE",871041,111.406917994559,"4",1949,"1","1","3","1","11","2","NA","NA","NA","NA","NA","NA",87104,57,57
"2007","EE",871042,111.406917994559,"2",1949,"2","1","3","1","11","2","NA","NA","NA","NA","NA","NA",87104,57,57
"2007","EE",871043,111.406917994559,"4",1975,"2","1","1","1","11","NA","40","NA","NA","NA","NA","NA",87104,31,31
"2007","EE",871441,111.406917994559,"3",1948,"1","1","3","1","11","2","NA","NA","NA","NA","NA","NA",87144,58,58
"2007","EE",871442,111.406917994559,"3",1947,"2","1","1","4","NA","5","NA","NA","NA","NA","NA","NA",87144,59,60
"2007","EE",871443,111.406917994559,"4",1984,"1","1","3","1","11","2","NA","20","NA","NA","NA","NA",87144,22,22
"2007","EE",871491,111.406917994559,"3",1967,"1","1","4","1","11","2","NA","NA","0","NA","NA","NA",87149,39,39
"2007","EE",871492,111.406917994559,"1",1968,"2","1","4","1","NA","2","NA","NA","NA","NA","NA","NA",87149,38,38
"2007","EE",871493,111.406917994559,"4",2000,"1","1","4","1","11","2","NA","30","NA","0","NA","NA",87149,6,6
"2007","EE",871681,111.406917994559,"3",1939,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",87168,67,68
"2007","EE",871682,111.406917994559,"3",1941,"2","1","4","1","NA","NA","NA","NA","0","NA","NA","NA",87168,65,66
"2007","EE",871683,111.406917994559,"1",1981,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",87168,25,26
"2007","EE",872191,111.406917994559,"2",1957,"1","1","1","1","11","2","NA","NA","NA","NA","0","NA",87219,49,49
"2007","EE",872192,111.406917994559,"1",1956,"2","1","4","1","11","5","NA","NA","0","0","NA","NA",87219,50,51
"2007","EE",872193,111.406917994559,"2",1984,"2","1","3","4","11","2","NA","NA","NA","NA","0","NA",87219,22,23
"2007","EE",872261,111.406917994559,"2",1971,"1","1","3","1","11","2","NA","NA","0","0","NA","0",87226,35,35
"2007","EE",872262,111.406917994559,"4",1978,"2","1","4","1","11","2","NA","NA","NA","NA","NA","NA",87226,28,29
"2007","EE",872263,111.406917994559,"4",2003,"2","1","1","1","11","2","NA","NA","0","NA","NA","NA",87226,3,4
"2007","EE",872691,111.406917994559,"3",1974,"2","1","1","1","11","2","0","NA","NA","NA","NA","NA",87269,32,33
"2007","EE",872692,111.406917994559,"3",1997,"1","1","1","1","NA","2","40","NA","NA","NA","NA","NA",87269,9,9
"2007","EE",872693,111.406917994559,"2",2000,"1","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",87269,6,6
"2007","EE",873101,111.406917994559,"3",1950,"2","1","4","1","11","2","NA","NA","NA","NA","0","10",87310,56,56
"2007","EE",873102,111.406917994559,"2",1984,"2","1","4","1","11","2","NA","NA","0","0","NA","NA",87310,22,22
"2007","EE",873103,111.406917994559,"1",1984,"1","1","1","1","NA","2","NA","NA","NA","0","NA","NA",87310,22,22
"2007","EE",874381,111.406917994559,"1",1980,"2","1","3","1","11","2","NA","NA","NA","NA","NA","NA",87438,26,27
"2007","EE",874382,111.406917994559,"2",1972,"1","1","3","1","NA","2","NA","NA","NA","NA","NA","NA",87438,34,34
"2007","EE",874383,111.406917994559,"1",2000,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",87438,6,6
"2007","EE",874511,111.406917994559,"1",1967,"2","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",87451,39,40
"2007","EE",874512,111.406917994559,"3",1989,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",87451,17,17
"2007","EE",874513,111.406917994559,"3",1998,"1","1","4","1","11","NA","NA","NA","0","NA","NA","0",87451,8,8
"2007","EE",874821,111.406917994559,"4",1952,"1","1","3","1","11","5","NA","NA","NA","NA","NA","NA",87482,54,54
"2007","EE",874822,111.406917994559,"4",1957,"2","1","1","1","NA","2","0","NA","NA","NA","NA","0",87482,49,49
"2007","EE",874823,111.406917994559,"4",1985,"1","1","1","4","11","2","NA","NA","NA","NA","NA","0",87482,21,21
"2007","EE",875181,111.406917994559,"4",1963,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",87518,43,44
"2007","EE",875182,111.406917994559,"2",1965,"2","1","1","4","NA","1","NA","NA","NA","NA","NA","NA",87518,41,41
"2007","EE",875183,111.406917994559,"2",1989,"1","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",87518,17,17
"2007","EE",875251,111.406917994559,"3",1967,"1","1","1","1","NA","2","NA","NA","NA","NA","NA","0",87525,39,40
"2007","EE",875252,111.406917994559,"3",1971,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",87525,35,36
"2007","EE",875253,111.406917994559,"1",1994,"2","1","4","1","11","2","NA","NA","NA","NA","NA","NA",87525,12,13
"2007","EE",875561,111.406917994559,"1",1976,"1","1","1","4","11","NA","NA","NA","0","NA","NA","NA",87556,30,30
"2007","EE",875562,111.406917994559,"1",1973,"2","1","4","1","NA","2","NA","28","NA","NA","0","NA",87556,33,34
"2007","EE",875563,111.406917994559,"3",2002,"1","1","4","1","11","NA","NA","NA","NA","NA","NA","4",87556,4,4
"2007","EE",875681,111.406917994559,"3",1958,"1","1","3","1","11","NA","NA","NA","NA","NA","0","NA",87568,48,48
"2007","EE",875682,111.406917994559,"4",1972,"2","1","3","1","11","2","NA","NA","NA","NA","NA","NA",87568,34,34
"2007","EE",875683,111.406917994559,"1",2000,"1","1","4","1","11","2","NA","NA","NA","0","0","NA",87568,6,6
"2007","EE",875781,111.406917994559,"4",1964,"1","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA",87578,42,42
"2007","EE",875782,111.406917994559,"2",1964,"2","1","1","1","11","NA","NA","NA","NA","NA","NA","0",87578,42,43
"2007","EE",875783,111.406917994559,"2",1997,"1","1","3","1","11","2","NA","NA","NA","NA","NA","NA",87578,9,9
"2007","EE",876001,111.406917994559,"1",1951,"2","1","2","1","11","2","NA","NA","NA","NA","NA","NA",87600,55,55
"2007","EE",876002,111.406917994559,"1",1948,"1","1","4","1","11","2","NA","NA","NA","NA","NA","NA",87600,58,58
"2007","EE",876003,111.406917994559,"1",1976,"2","1","3","4","11","2","NA","NA","NA","0","NA","NA",87600,30,30
"2007","EE",876041,111.406917994559,"2",1943,"2","1","3","1","11","2","NA","NA","NA","NA","NA","NA",87604,63,63
"2007","EE",876042,111.406917994559,"2",1943,"1","1","1","4","11","2","NA","NA","NA","NA","NA","NA",87604,63,63
"2007","EE",876043,111.406917994559,"3",1988,"2","1","3","1","11","2","NA","NA","NA","NA","NA","NA",87604,18,18
"2007","EE",877261,111.406917994559,"1",1949,"2","1","1","1","NA","1","NA","NA","NA","NA","NA","0",87726,57,57
"2007","EE",877262,111.406917994559,"3",1952,"1","2","1","1","11","2","NA","NA","0","NA","NA","NA",87726,54,55
"2007","EE",877263,111.406917994559,"1",1973,"2","1","4","1","11","2","NA","NA","NA","NA","NA","NA",87726,33,34
"2007","EE",877301,111.406917994559,"1",1968,"1","1","4","1","11","2","NA","NA","NA","NA","NA","NA",87730,38,38
"2007","EE",877302,111.406917994559,"1",1976,"2","1","4","1","NA","NA","NA","NA","NA","NA","NA","NA",87730,30,30
