"HB010","HB020","HB030","HB050","HB060","HB100","HY010","HY020","HY022","HY023","HY025","HY030N","HY081N","HY100N","HY131N","HY145N","HY170N","HY030G","HY040G","HY050G","HY060G","HY070G","HY080G","HY081G","HY090G","HY100G","HY110G","HY120G","HY130G","HY131G","HY140G","HY170G","HS011","HS021","HS031","HS040","HS050","HS060","HS070","HS080","HS090","HS100","HS110","HS120","HS130","HS140","HS150","HS160","HS170","HS180","HS190","HH010","HH021","HH030","HH040","HH050","HH060","HH061","HH070","HH071","HH081","HH091","HX010","HX040","HX050","HX060","HX070","HX080","HX090","HX120"
"2011","EE",64108,"2","2011","33",14987,11541,0,0,,,,,,,,,0,1036,0,0,0,,0,,0,3446,0,,0,,"NA","3","NA","1","1","1","1","3","1","1","1","4","1200.01","3","NA","2","2","2","2","3","2","5","2","1","NA","NA","199.98","0","1","1",,"2",1.5,,,,,
"2011","EE",64115,"2","2011","8",12669,12698,0,0,,,,,,,,,0,0,0,0,0,,2,,0,27,0,,-56,,"3","3","NA","1","1","1","1","1","1","1","1","4","1300.03","2","NA","2","2","2","1","3","2","5","2","1","NA","NA","255.39","58.8","1","1",,"2",1.5,,,,,
"2011","EE",64123,"2","2011","17",17768,16225,0,0,,,,,,,,,0,0,0,0,0,,0,,0,1544,0,,0,,"3","3","NA","1","1","1","1","1","1","1","1","5","1999.99","3","3","2","1","2","1","4","2","6","2","1","NA","NA","282.62","193.08","1","1",,"2",1.5,,,,,
"2011","EE",64134,"2","2011","19",15512,15101,0,0,,,,,,,,,0,0,0,0,0,,0,,0,66,0,,345,,"3","3","3","1","1","1","1","1","1","1","1","5","1999.99","3","3","2","2","2","1","3","2","3","2","1","NA","NA","209.95","36.69","1","1",,"2",1.5,,,,,
"2011","EE",64148,"2","2011","23",8754,7166,0,0,,,,,,,,,0,0,0,0,0,,1,,0,1588,0,,0,,"3","3","3","2","1","2","1","1","1","1","1","4","1580.02","2","2","2","2","2","2","1","2","2","2","1","NA","NA","557.5","229.19","3","1",,"2",1.5,,,,,
"2011","EE",64159,"2","2011","11",13509,12755,0,0,,,,,,,,,0,0,0,0,0,,0,,0,754,0,,0,,"3","3","3","1","1","1","1","1","1","1","1","5","1999.99","2","NA","2","2","2","1","3","2","6","2","1","NA","NA","282.62","167.19","1","1",,"2",1.5,,,,,
"2011","EE",64164,"2","2011","26",211,-651,0,0,,,,,,,,,0,0,0,0,0,,0,,0,26,0,,836,,"NA","3","NA","1","1","1","1","1","1","1","1","2","2299.99","1","NA","2","2","2","2","3","5","4","2","1","108.71","NA","259.42","0","1","1",,"2",1.5,,,,,
"2011","EE",64230,"2","2011","18",8729,7004,0,0,,,,,,,,,0,0,0,0,0,,0,,0,2,0,,1722,,"NA","2","3","1","1","1","1","1","1","1","3","1","1500.01","3","NA","2","2","2","2","4","3","3","2","1","NA","NA","177.74","0","1","1",,"2",1.5,,,,,
"2011","EE",64235,"2","2011","12",118497,114770,0,0,,,,,,,,,0,0,0,0,0,,2,,0,102,0,,3625,,"3","3","NA","1","1","1","1","1","1","1","1","4","1999.99","2","NA","2","2","2","1","4","2","3","2","1","NA","NA","255.39","225.16","1","1",,"2",1.5,,,,,
"2011","EE",64239,"1","2011","10",7242,6219,0,0,,,,,,,,,0,0,0,0,0,,0,,0,1023,0,,0,,"NA","3","3","1","1","1","1","1","1","1","1","5","1278.23","3","1","2","2","2","2","4","2","5","2","1","NA","NA","557.5","0","1","1",,"2",1.5,,,,,
"2011","EE",64254,"1","2011","12",12397,10982,0,0,,,,,,,,,0,0,0,0,0,,0,,0,1415,0,,0,,"NA","3","NA","2","1","2","1","1","1","1","1","3","400.02","3","2","2","2","2","2","1","5","3","2","1","NA","NA","146.04","0","1","1",,"2",1.5,,,,,
"2011","EE",64317,"2","2011","15",9938,5783,0,0,,,,,,,,,0,0,0,0,0,,7,,0,0,0,,4155,,"NA","3","NA","1","1","1","1","1","1","1","1","2","3000.01","3","1","2","2","2","2","3","1","3","2","1","NA","NA","245.42","66.66","1","1",,"2",1.5,,,,,
"2011","EE",64328,"2","2011","26",4381,4205,0,0,,,,,,,,,0,164,0,611,0,,0,,0,140,0,,36,,"NA","3","NA","1","1","1","1","1","1","1","1","2","1300.03","1","2","2","1","1","2","4","1","3","2","1","NA","NA","166.04","0","1","1",,"2",1.5,,,,,
"2011","EE",64360,"2","2011","13",20120,18920,0,0,,,,,,,,,0,0,0,0,0,,0,,0,3,192,,1004,,"3","3","3","1","1","1","1","1","1","1","1","4","1999.99","3","NA","2","1","2","1","4","2","6","2","1","NA","NA","285.43","193.08","1","1",,"2",1.5,,,,,
"2011","EE",64371,"2","2011","18",0,-19,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,19,,"NA","1","NA","1","1","1","1","1","3","1","1","2","NA","1","NA","2","2","2","2","4","1","4","1","1","NA","NA","86.98","0","1","1",,"2",1.3,,,,,
"2011","EE",64374,"1","2011","14",11422,11390,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,32,,"3","NA","2","2","1","1","1","1","1","1","1","3","1277.98","3","2","2","2","2","1","4","1","3","2","1","NA","NA","177.35","0","1","1",,"2",1.5,,,,,
"2011","EE",64397,"2","2011","20",18545,18538,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,7,,"3","3","3","1","1","1","1","1","1","1","1","4","2500.03","3","NA","2","1","2","2","4","2","3","2","1","NA","NA","282.62","167.19","1","1",,"2",1.5,,,,,
"2011","EE",64404,"1","2011","16",8542,7993,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,549,,"NA","2","3","1","1","1","1","1","1","1","2","4","600","1","NA","2","2","1","2","4","3","3","2","1","NA","NA","100.02","0","1","1",,"2",1.5,,,,,
"2011","EE",64507,"1","2011","15",6392,4579,0,0,,,,,,,,,0,0,0,0,0,,3,,0,1812,0,,0,,"3","3","NA","1","1","1","1","1","1","1","1","3","1500.01","3","2","2","2","2","1","4","1","6","2","1","NA","NA","282.62","479.21","1","1",,"2",1.5,,,,,
"2011","EE",64518,"1","2011","19",23675,21652,0,0,,,,,,,,,0,0,0,0,0,,0,,0,2023,0,,0,,"NA","3","NA","2","1","1","1","1","1","1","1","3","1000.03","1","NA","2","2","2","1","1","1","1","1","1","NA","NA","90.31","0","1","1",,"2",1.5,,,,,
"2011","EE",64540,"2","2011","22",11172,11156,0,0,,,,,,,,,0,0,0,0,0,,2,,0,0,0,,16,,"3","3","3","1","1","1","1","1","1","1","1","4","1278.23","2","2","2","2","2","2","1","1","4","2","1","NA","NA","191.29","0","1","1",,"2",1.5,,,,,
"2011","EE",64664,"2","2011","7",28082,26814,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,1268,,"3","3","NA","1","1","2","1","1","1","1","1","5","5000","3","NA","2","1","2","1","3","2","4","2","1","NA","NA","282.62","264.27","1","1",,"2",1.5,,,,,
"2011","EE",64684,"2","2011","23",4367,4343,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,8,,15,,"NA","3","3","2","1","1","1","1","1","1","3","4","1999.99","3","NA","2","2","2","2","1","1","1","2","1","NA","NA","113.57","0","1","1",,"2",1.5,,,,,
"2011","EE",64694,"1","2011","22",2358,2344,0,0,,,,,,,,,0,0,0,0,0,,0,,0,14,0,,0,,"NA","3","3","2","1","1","2","1","1","1","3","4","499.98","2","NA","2","1","2","2","3","1","5","2","1","NA","NA","60.72","237.3","3","1",,"2",1.5,,,,,
"2011","EE",64735,"2","2011","21",9025,8987,0,0,,,,,,,,,0,63,0,0,522,,0,,0,0,0,,38,,"3","3","NA","1","1","2","1","1","1","1","1","2","1999.99","3","2","2","2","2","2","3","5","4","2","1","NA","NA","157.93","188.6","1","1",,"2",1.5,,,,,
"2011","EE",64754,"1","2011","14",8218,8204,0,0,,,,,,,,,0,0,0,0,0,,0,,0,14,0,,0,,"NA","3","3","2","1","2","1","1","1","1","1","3","1000.03","1","2","2","2","2","2","4","1","5","1","1","NA","NA","163.42","0","1","1",,"2",1.5,,,,,
"2011","EE",64761,"2","2011","12",6204,6173,0,0,,,,,,,,,0,0,0,0,0,,0,,0,2,0,,28,,"3","3","3","1","1","1","1","1","1","1","1","4","1500.01","1","2","2","2","2","2","4","5","5","2","1","NA","NA","340.59","0","1","1",,"2",1.5,,,,,
"2011","EE",64782,"2","2011","32",16702,15794,0,0,,,,,,,,,0,0,0,0,0,,0,,0,908,0,,0,,"NA","3","2","1","1","1","1","1","1","1","1","4","1277.98","1","NA","2","2","2","2","1","1","4","2","1","NA","NA","154.67","0","3","1",,"2",1.5,,,,,
"2011","EE",64886,"2","2011","23",8183,6911,0,0,,,,,,,,,0,0,0,0,0,,0,,0,147,0,,1125,,"NA","2","3","1","1","1","1","1","1","1","1","4","1000.03","2","NA","2","2","2","2","1","2","2","2","1","NA","NA","154.67","205.8","1","1",,"2",1.5,,,,,
"2011","EE",64923,"2","2011","22",16542,11463,0,0,,,,,,,,,0,0,0,0,0,,0,,0,16,0,,5064,,"NA","3","3","1","1","1","1","3","1","1","1","4","1000.03","1","3","2","2","2","2","4","1","5","2","1","NA","NA","228.61","56.56","1","1",,"2",1.5,,,,,
"2011","EE",64970,"1","2011","17",25349,23331,0,0,,,,,,,,,0,225,0,0,0,,0,,0,7,0,,2012,,"3","3","3","1","1","1","1","1","1","1","1","5","2500.03","3","2","2","2","2","2","4","2","3","2","1","NA","NA","208.99","0","1","1",,"2",1.5,,,,,
"2011","EE",64989,"2","2011","32",7955,7928,0,0,,,,,,,,,0,0,0,0,0,,0,,0,1,0,,26,,"3","3","NA","1","2","2","1","1","1","1","1","3","958.67","3","2","2","2","2","2","1","1","4","2","1","NA","NA","112.8","0","1","1",,"2",1.5,,,,,
"2011","EE",64992,"1","2011","23",6285,-2632,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,8916,,"3","3","3","1","1","1","1","1","1","1","1","4","1999.99","2","NA","2","2","2","2","3","5","4","2","1","NA","NA","230.4","244.14","1","1",,"2",1.5,,,,,
"2011","EE",65006,"1","2011","15",6089,3957,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,2132,,"3","3","NA","2","1","1","1","1","1","1","1","3","770.01","3","NA","2","2","2","2","4","1","5","2","1","NA","NA","123.22","101.88","1","1",,"2",1.5,,,,,
"2011","EE",65037,"2","2011","13",19162,17010,0,0,,,,,,,,,0,0,0,0,0,,1,,0,26,0,,2126,,"3","3","NA","1","1","1","1","1","1","1","1","5","2236.91","3","NA","2","2","2","1","1","2","4","2","1","NA","NA","255.39","58.8","1","1",,"2",1.5,,,,,
"2011","EE",65043,"2","2011","10",18987,13349,0,0,,,,,,,,,0,0,0,0,0,,0,,0,5638,0,,0,,"NA","2","3","1","1","1","1","1","1","1","1","4","958.67","1","NA","2","2","2","2","4","1","4","2","1","NA","NA","61.93","0","1","1",,"2",1.5,,,,,
"2011","EE",65071,"1","2011","10",18849,17765,0,0,,,,,,,,,0,0,0,0,0,,0,,0,29,0,,1054,,"3","3","3","1","1","2","1","1","1","1","3","2","1278.23","NA","NA","2","1","2","2","4","2","3","2","1","NA","NA","245.42","0","1","1",,"2",1.5,,,,,
"2011","EE",65100,"1","2011","12",6078,4830,0,0,,,,,,,,,0,0,0,0,0,,37,,0,113,0,,1134,,"3","3","NA","2","1","1","1","1","1","1","1","1","1597.79","2","3","2","1","2","2","2","2","2","2","1","NA","NA","219.41","0","1","1",,"2",1.5,,,,,
"2011","EE",65133,"2","2011","25",27334,20785,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,6549,,"NA","3","2","1","1","1","1","1","1","1","1","5","1200.01","3","NA","2","2","1","2","4","2","2","2","1","NA","NA","154.67","66.66","1","1",,"2",1.5,,,,,
"2011","EE",65134,"2","2011","30",38535,37578,0,0,,,,,,,,,0,0,0,0,0,,2,,0,23,0,,933,,"3","3","3","1","1","1","1","1","1","1","1","3","1000.03","1","NA","2","2","2","1","4","2","3","2","1","NA","NA","105.01","0","1","1",,"2",1.5,,,,,
"2011","EE",65185,"1","2011","18",19197,19085,0,0,,,,,,,,,0,0,0,0,0,,0,,0,13,0,,99,,"NA","3","3","1","1","1","1","1","1","1","1","4","1200.01","2","2","2","2","1","2","1","1","5","2","1","NA","NA","230.66","9.84","1","3",,"2",1.5,,,,,
"2011","EE",65230,"1","2011","18",6184,6173,0,0,,,,,,,,,0,0,0,0,0,,0,,0,11,0,,0,,"3","3","NA","1","1","1","1","1","1","1","1","5","1999.99","3","NA","2","2","2","2","3","2","5","2","1","NA","NA","282.62","0","1","1",,"2",1.5,,,,,
"2011","EE",65231,"2","2011","12",11878,2274,0,0,,,,,,,,,0,68,0,0,0,,44,,0,1564,0,,8040,,"3","3","NA","2","1","2","1","1","1","1","3","1","894.76","2","NA","2","2","1","2","4","1","4","1","1","NA","NA","219.41","0","1","1",,"2",1.5,,,,,
"2011","EE",65272,"2","2011","25",1,-17,0,0,,,,,,,,,0,0,0,0,0,,1,,0,18,0,,0,,"NA","3","NA","1","1","1","1","1","2","1","1","3","447.38","NA","2","2","2","2","2","4","1","4","2","1","NA","NA","142.46","0","1","1",,"2",1.3,,,,,
"2011","EE",65278,"2","2011","17",12933,10682,6865,6865,,,,,,,,,6865,281,0,0,0,,3,,1438,578,0,,1673,,"NA","3","3","1","1","1","1","1","1","1","1","5","1600.03","2","NA","2","2","2","2","1","2","4","2","1","NA","NA","282.62","58.8","1","1",,"2",1.5,,,,,
"2011","EE",65280,"2","2011","19",7723,7651,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,73,,"NA","3","NA","2","1","2","1","1","1","1","1","3","700.02","2","NA","2","2","2","2","1","2","4","2","1","NA","NA","180.36","0","3","1",,"2",1.5,,,,,
"2011","EE",65297,"1","2011","10",363,-1965,0,0,,,,,,,,,0,0,0,0,0,,0,,0,109,0,,2219,,"3","3","NA","1","1","1","1","1","1","1","3","5","1000.03","3","3","2","2","2","2","4","2","4","2","1","NA","NA","180.29","222.09","1","1",,"2",1.5,,,,,
"2011","EE",65302,"2","2011","28",4558,2015,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,2542,,"3","3","3","1","1","1","1","1","1","1","1","3","1597.79","1","NA","2","2","2","2","4","1","6","2","1","NA","NA","233.92","0","1","1",,"2",1.5,,,,,
"2011","EE",65392,"1","2011","12",19238,17665,0,0,,,,,,,,,0,0,0,0,0,,0,,0,85,0,,1488,,"NA","3","3","1","1","2","1","1","1","1","1","5","1277.98","3","3","2","2","2","2","4","2","5","2","1","NA","NA","205.92","222.09","1","1",,"2",1.5,,,,,
"2011","EE",65395,"2","2011","21",8661,8263,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,399,,"NA","3","1","1","1","1","1","1","1","1","1","3","958.67","2","2","2","2","2","2","2","5","2","2","1","NA","NA","199.98","93.89","1","1",,"2",1.5,,,,,
"2011","EE",65400,"2","2011","12",8365,8363,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,2,,"3","3","3","1","1","1","1","1","1","1","1","5","1999.99","2","NA","2","2","2","1","1","1","4","2","1","NA","NA","904.54","108.52","1","1",,"2",1.5,,,,,
"2011","EE",65422,"1","2011","14",5982,1967,0,0,,,,,,,,,0,0,0,0,0,,0,,0,4015,0,,0,,"NA","3","3","2","1","2","1","1","1","1","1","4","1699.99","2","2","2","1","2","2","4","2","2","1","1","NA","NA","71.58","0","1","1",,"2",1.5,,,,,
"2011","EE",65459,"1","2011","19",10469,10457,0,0,,,,,,,,,0,437,0,0,0,,0,,0,2,0,,10,,"3","3","3","1","1","2","1","1","1","1","3","3","1600.03","2","NA","2","2","1","1","1","1","3","2","1","NA","NA","219.41","0","1","1",,"2",1.5,,,,,
"2011","EE",65462,"1","2011","20",11719,10127,0,0,,,,,,,,,0,0,0,0,0,,0,,0,5,0,,1587,,"3","3","3","2","1","1","1","1","1","1","1","5","1999.99","2","NA","2","2","2","1","2","2","5","2","1","NA","NA","853.99","264.27","1","1",,"2",1.5,,,,,
"2011","EE",65474,"1","2011","5",8799,7753,0,0,,,,,,,,,0,0,0,0,0,,0,,0,3,0,,1043,,"NA","3","NA","1","2","1","1","1","1","1","1","3","1597.79","1","1","2","2","2","2","3","1","4","2","1","NA","NA","331.38","59.12","1","1",,"2",1.5,,,,,
"2011","EE",65477,"1","2011","44",5943,3900,0,0,,,,,,,,,0,0,0,0,0,,163,,0,236,0,,1806,,"NA","3","NA","2","1","1","1","1","1","1","2","2","5000","1","NA","2","2","2","2","3","5","5","2","1","NA","NA","81.49","0","1","1",,"2",1.5,,,,,
"2011","EE",65501,"1","2011","10",2584,1473,0,0,,,,,,,,,0,0,0,0,0,,1,,0,35,83,,993,,"NA","3","3","1","1","1","1","1","1","1","3","4","1500.01","2","1","2","2","2","2","1","1","3","1","1","NA","NA","124.12","0","1","1",,"2",1.5,,,,,
"2011","EE",65506,"1","2011","13",17949,16500,0,0,,,,,,,,,0,0,0,0,5171,,0,,0,33,0,,1416,,"3","2","3","1","1","1","1","1","1","1","1","4","1000.03","1","3","2","2","2","2","3","1","4","2","1","NA","NA","106.09","0","1","1",,"2",1.5,,,,,
"2011","EE",65517,"2","2011","21",5252,3053,0,0,,,,,,,,,0,0,0,0,0,,0,,0,14,0,,2184,,"NA","3","NA","1","1","1","1","1","1","1","1","4","1580.02","2","NA","2","1","2","2","1","2","4","2","1","NA","NA","331.38","0","1","1",,"2",1.5,,,,,
"2011","EE",65521,"2","2011","27",12600,12194,0,0,,,,,,,,,0,0,0,0,0,,0,,0,406,0,,0,,"3","3","3","1","1","1","1","1","1","1","1","5","2236.91","2","2","2","1","2","1","4","2","4","2","1","NA","NA","853.99","193.08","1","1",,"2",1.5,,,,,
"2011","EE",65526,"2","2011","58",9728,9351,0,0,,,,,,,,,0,0,0,0,0,,0,,0,4,0,,374,,"3","2","3","1","1","1","1","1","1","1","1","5","3000.01","2","NA","2","2","2","2","4","1","4","1","1","NA","NA","177.35","0","1","1",,"2",1.5,,,,,
"2011","EE",65529,"2","2011","22",2484,92,0,0,,,,,,,,,0,0,0,0,0,,4,,0,0,0,,2392,,"NA","3","NA","1","1","1","1","1","1","1","1","5","1150.03","2","2","2","2","2","1","2","2","4","2","1","NA","NA","904.54","0","1","1",,"2",1.5,,,,,
"2011","EE",65532,"2","2011","31",8012,7950,0,0,,,,,,,,,0,0,0,0,0,,6,,0,1,0,,62,,"3","3","3","1","1","1","1","1","1","1","1","4","5000","3","NA","2","2","2","1","4","2","3","2","1","NA","NA","285.43","479.21","1","1",,"2",1.5,,,,,
"2011","EE",65539,"2","2011","15",9948,-3843,0,0,,,,,,,,,0,0,0,0,0,,0,,0,112,0,,13679,,"3","3","3","2","1","1","1","1","2","1","1","2","703.03","2","NA","2","2","2","2","4","2","3","2","1","NA","NA","154.67","367.81","1","1",,"2",1.5,,,,,
"2011","EE",65589,"2","2011","11",674,553,0,0,,,,,,,,,0,0,0,0,0,,439,,0,122,0,,0,,"NA","3","NA","1","1","2","1","1","1","1","1","4","2330.03","3","NA","2","2","2","2","4","2","2","2","1","NA","NA","76.95","0","1","1",,"2",1.3,,,,,
"2011","EE",65594,"1","2011","18",11256,7755,0,0,,,,,,,,,0,0,0,0,0,,14,,0,21,0,,3480,,"3","3","NA","1","1","1","1","1","1","1","1","4","1999.99","2","NA","2","2","2","2","4","2","3","2","1","NA","NA","255.39","225.16","1","1",,"2",1.5,,,,,
"2011","EE",65597,"1","2011","20",9289,9266,0,0,,,,,,,,,0,0,0,0,0,,0,,0,23,0,,0,,"2","3","3","1","2","2","1","1","1","1","1","4","1600.03","2","3","2","2","2","2","4","1","3","2","1","NA","NA","193.52","0","1","1",,"2",1.5,,,,,
"2011","EE",65599,"2","2011","18",15525,9305,0,0,,,,,,,,,0,0,0,0,0,,0,,0,1858,0,,4362,,"NA","3","NA","1","1","1","1","1","1","1","1","5","2500.03","2","2","2","2","2","2","1","2","6","2","1","NA","NA","212.89","93.89","1","1",,"2",1.5,,,,,
"2011","EE",65625,"1","2011","23",30367,26970,0,0,,,,,,,,,0,0,0,0,0,,1,,0,3397,0,,0,,"NA","3","2","2","1","1","1","1","1","1","1","3","1300.03","2","NA","2","2","2","2","4","2","6","2","1","NA","NA","45.38","0","1","1",,"2",1.5,,,,,
"2011","EE",65696,"2","2011","16",6403,6226,0,0,,,,,,,,,0,0,0,0,0,,1,,0,2,0,,175,,"3","3","NA","2","1","1","1","1","1","1","2","2","1999.99","3","3","2","1","2","1","4","4","3","2","1","NA","NA","236.15","0","1","1",,"2",1.5,,,,,
"2011","EE",65699,"2","2011","21",5291,5260,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,30,,"3","3","3","1","1","1","1","1","1","1","1","2","1500.01","3","3","2","1","2","2","4","4","4","2","1","NA","NA","236.15","188.6","1","1",,"2",1.5,,,,,
"2011","EE",65700,"1","2011","24",5570,4611,0,0,,,,,,,,,0,0,0,0,0,,0,,0,28,0,,931,,"2","3","NA","1","1","2","1","1","1","1","3","5","1999.99","2","NA","2","2","2","2","1","1","3","2","1","NA","NA","0","0","1","1",,"2",1.5,,,,,
"2011","EE",65810,"1","2011","25",9843,7711,0,0,,,,,,,,,0,0,0,1898,0,,0,,0,15,0,,2116,,"NA","3","3","2","1","1","1","3","1","1","1","5","1150.03","3","NA","2","2","2","2","4","5","6","2","1","NA","NA","55.92","0","1","1",,"2",1.5,,,,,
"2011","EE",65831,"2","2011","25",9808,9766,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,42,,"NA","3","3","2","1","2","1","1","1","1","1","3","1900.03","3","NA","2","2","2","2","3","2","3","2","1","190.01","NA","310.8","93.69","1","1",,"2",1.5,,,,,
"2011","EE",65837,"2","2011","13",26975,23957,0,0,,,,,,,,,0,0,0,0,0,,0,,0,3019,0,,0,,"NA","3","3","1","1","2","1","1","1","1","1","3","600","1","NA","2","2","2","2","4","1","6","2","1","NA","NA","202.92","0","1","1",,"2",1.5,,,,,
"2011","EE",65907,"2","2011","23",17777,15182,0,0,,,,,,,,,0,0,0,0,0,,0,,0,4,0,,2591,,"NA","3","3","2","1","1","1","1","1","1","1","5","400.02","2","NA","2","2","2","2","4","2","3","2","1","NA","NA","202.92","102.77","1","1",,"2",1.5,,,,,
"2011","EE",65914,"1","2011","22",1672,1653,0,0,,,,,,,,,0,0,0,0,919,,0,,0,19,0,,0,,"1","3","NA","2","1","2","1","1","1","1","1","4","958.67","2","3","2","2","2","2","3","2","2","2","1","NA","NA","219.41","193.84","1","1",,"2",1.5,,,,,
"2011","EE",66032,"1","2011","16",22196,20537,0,0,,,,,,,,,0,0,0,0,0,,0,,0,1659,0,,0,,"3","3","NA","2","1","2","1","1","1","1","1","5","3000.01","1","NA","2","1","2","2","4","2","2","2","1","NA","NA","81.81","0","1","1",,"2",1.5,,,,,
"2011","EE",66071,"2","2011","15",14472,11737,0,0,,,,,,,,,0,609,0,0,0,,0,,0,8,0,,2728,,"NA","3","NA","1","1","2","1","1","1","1","1","5","1000.03","2","3","2","2","2","2","2","2","4","2","1","NA","NA","180.29","0","1","1",,"2",1.5,,,,,
"2011","EE",66073,"1","2011","18",8239,6913,0,0,,,,,,,,,0,0,0,0,0,,1,,0,3,25,,1298,,"3","3","NA","1","1","1","1","1","1","1","2","4","1999.99","2","NA","2","2","2","1","4","2","6","2","1","32.02","NA","126.03","0","1","1",,"2",1.3,,,,,
"2011","EE",66086,"2","2011","17",15766,12750,0,0,,,,,,,,,0,0,0,0,0,,1,,0,3017,0,,0,,"3","3","NA","1","1","1","1","1","1","1","1","4","499.98","2","3","2","2","2","2","2","5","5","2","1","NA","NA","212.89","0","1","1",,"2",1.5,,,,,
"2011","EE",66107,"1","2011","9",4958,4044,0,0,,,,,,,,,0,0,0,0,0,,0,,0,915,0,,0,,"3","3","NA","1","1","1","1","1","1","1","1","4","1399.98","3","1","2","2","2","2","1","5","6","2","1","NA","NA","237.37","0","1","1",,"2",1.5,,,,,
"2011","EE",66134,"2","2011","7",7686,7674,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,12,,"3","2","3","2","1","2","1","1","1","1","1","1","1280.02","1","NA","2","2","1","1","3","1","3","2","1","NA","NA","26.84","0","1","1",,"2",1.5,,,,,
"2011","EE",66161,"2","2011","15",12680,12119,0,0,,,,,,,,,0,0,0,0,0,,1,,0,561,0,,0,,"NA","3","3","2","1","2","1","1","1","1","1","4","700.02","3","NA","2","2","2","2","NA","5","6","2","1","NA","NA","340.59","188.6","1","1",,"2",1.5,,,,,
"2011","EE",66163,"1","2011","19",9782,8367,0,0,,,,,,,,,0,0,0,0,0,,0,,0,164,0,,1251,,"3","2","NA","1","1","1","1","1","1","1","1","3","639.12","3","2","2","2","2","2","1","1","3","1","1","NA","NA","70.62","110.44","1","1",,"2",1.5,,,,,
"2011","EE",66164,"2","2011","14",9281,9243,0,0,,,,,,,,,0,313,0,0,0,,0,,0,0,0,,38,,"NA","2","1","2","1","1","1","1","1","1","1","2","639.12","1","NA","2","1","2","2","4","2","5","2","1","NA","NA","115.68","78.16","1","1",,"2",1.5,,,,,
"2011","EE",66184,"2","2011","23",6597,5998,0,0,,,,,,,,,0,0,307,0,0,,0,,0,14,0,,585,,"3","3","3","1","1","1","1","1","1","1","3","5","2500.03","2","NA","2","2","2","2","4","2","5","2","1","NA","NA","904.54","0","1","1",,"2",1.5,,,,,
"2011","EE",66241,"1","2011","13",7818,7135,0,0,,,,,,,,,0,0,0,0,0,,0,,0,5,0,,678,,"2","3","NA","1","1","1","1","1","3","1","2","3","799.98","2","NA","2","2","2","2","1","1","5","1","1","NA","NA","79.57","0","1","1",,"2",1.5,,,,,
"2011","EE",66257,"2","2011","15",20299,18676,0,0,,,,,,,,,0,0,0,0,0,,0,,0,38,0,,1585,,"3","3","NA","1","1","1","1","1","1","1","1","4","1200.01","2","2","2","2","2","2","4","1","4","2","1","NA","NA","904.54","303.13","1","3",,"2",1.5,,,,,
"2011","EE",66264,"1","2011","21",19722,19626,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,96,,"3","3","3","1","1","1","1","1","1","1","1","5","1150.03","3","NA","2","2","2","1","2","2","4","2","1","NA","NA","282.62","225.16","1","1",,"2",1.5,,,,,
"2011","EE",66274,"1","2011","18",8940,7265,0,0,,,,,,,,,0,0,0,0,0,,0,,0,80,0,,1595,,"3","3","3","1","1","1","1","1","1","1","1","5","1300.03","2","2","2","2","2","1","2","1","2","2","1","NA","NA","209.95","264.27","1","1",,"2",1.5,,,,,
"2011","EE",66275,"1","2011","10",7889,4319,0,0,,,,,,,,,0,0,0,0,0,,1,,0,28,0,,3542,,"NA","3","NA","1","1","1","1","1","1","1","1","3","1999.99","2","1","2","2","1","2","4","3","4","1","1","NA","NA","174.73","0","1","1",,"2",1.5,,,,,
"2011","EE",66286,"2","2011","17",1630,1619,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,11,,"3","3","NA","1","1","1","1","1","1","1","1","5","1999.99","2","2","2","2","2","1","3","2","4","2","1","NA","NA","243.38","479.21","1","1",,"2",1.5,,,,,
"2011","EE",66312,"1","2011","33",6928,6869,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,59,,"3","3","3","1","1","1","1","1","1","1","1","5","1500.01","2","2","2","2","1","1","4","1","4","2","1","NA","NA","134.98","0","1","1",,"2",1.5,,,,,
"2011","EE",66322,"2","2011","38",6473,4242,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,2231,,"3","3","3","1","1","1","1","1","1","1","3","2","1000.03","2","NA","2","2","2","2","1","2","4","2","1","NA","NA","154.67","198.57","1","1",,"2",1.5,,,,,
